VALEUR,#blinval,#d-orfeuil,#la-fleur,#durand
Fréquences (scènes),0.6,0.6,0.1,0.3
Fréquences(répliques),0.18181818181818182,0.5454545454545454,0.0,0.2727272727272727
Confrontation,0.35714285714285715,0.2857142857142857,0.07142857142857142,0.2857142857142857
Déviations,#blinval,#d-orfeuil,#la-fleur,#durand
#blinval,1.6000000000000005,0.7111111111111108,0.2666666666666665,0.022222222222222265
#d-orfeuil,0.7111111111111108,1.6000000000000005,0.6000000000000001,0.022222222222222265
#la-fleur,0.2666666666666667,0.6,8.1,0.3
#durand,0.022222222222222265,0.022222222222222265,0.30000000000000004,4.9
Successions,#blinval,#d-orfeuil,#la-fleur,#durand
#blinval,0.041666666666666664,0.4166666666666667,0.1875,0.3541666666666667
#d-orfeuil,0.4,0.0,0.0,0.6
#la-fleur,1.0,0.0,0.0,0.0
#durand,0.375,0.625,0.0,0.0
