VALEUR,#agrippine,#cornelie,#sejanus,#livilla,#terentius,#tibere,#nerva
Fréquences (scènes),0.4666666666666667,0.13333333333333333,0.4666666666666667,0.36666666666666664,0.06666666666666667,0.4,0.1
Fréquences(répliques),0.37924970691676435,0.02637749120750293,0.2063305978898007,0.17584994138335286,0.021101992966002344,0.15064478311840562,0.04044548651817116
Confrontation,0.25,0.07352941176470588,0.25,0.1323529411764706,0.029411764705882353,0.20588235294117646,0.058823529411764705
Déviations,#agrippine,#cornelie,#sejanus,#livilla,#terentius,#tibere,#nerva
#agrippine,8.533333333333333,2.438095238095238,0.03333333333333335,3.3281385281385276,0.9333333333333333,0.06428571428571439,1.4000000000000001
#cornelie,2.438095238095238,22.533333333333335,0.4023809523809524,1.4666666666666666,0.26666666666666666,1.6000000000000003,0.4000000000000001
#sejanus,0.03333333333333335,0.4023809523809524,8.533333333333333,0.25021645021645006,1.219047619047619,1.2071428571428575,1.4000000000000001
#livilla,3.3281385281385285,1.4666666666666666,0.2502164502164504,12.033333333333335,0.7333333333333333,0.44545454545454566,0.009090909090909106
#terentius,0.9333333333333333,0.26666666666666666,1.219047619047619,0.7333333333333333,26.133333333333336,0.8000000000000002,0.20000000000000004
#tibere,0.06428571428571422,1.6000000000000003,1.2071428571428569,0.44545454545454516,0.8000000000000002,10.799999999999995,2.699999999999999
#nerva,1.4,0.4000000000000001,1.4,0.009090909090909068,0.20000000000000004,2.699999999999999,24.3
Successions,#agrippine,#cornelie,#sejanus,#livilla,#terentius,#tibere,#nerva
#agrippine,0.024691358024691357,0.14814814814814814,0.24691358024691357,0.14814814814814814,0.0,0.43209876543209874,0.0
#cornelie,0.9166666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.0
#sejanus,0.35384615384615387,0.0,0.015384615384615385,0.2923076923076923,0.2,0.13846153846153847,0.0
#livilla,0.24444444444444444,0.0,0.4888888888888889,0.022222222222222223,0.0,0.2222222222222222,0.022222222222222223
#terentius,0.07692307692307693,0.0,0.8461538461538461,0.07692307692307693,0.0,0.0,0.0
#tibere,0.4927536231884058,0.0,0.14492753623188406,0.17391304347826086,0.0,0.014492753623188406,0.17391304347826086
#nerva,0.0,0.0,0.0,0.0,0.0,1.0,0.0
