VALEUR,#valere,#isabelle,#geronte,#frontin,#le-laquais,#belise,#araminte
Fréquences (scènes),0.5,0.3333333333333333,0.25,0.5833333333333334,0.16666666666666666,0.3333333333333333,0.4166666666666667
Fréquences(répliques),0.16346153846153846,0.11217948717948718,0.05448717948717949,0.2403846153846154,0.00641025641025641,0.21153846153846154,0.21153846153846154
Confrontation,0.20270270270270271,0.16216216216216217,0.14864864864864866,0.14864864864864866,0.04054054054054054,0.14864864864864866,0.14864864864864866
Déviations,#valere,#isabelle,#geronte,#frontin,#le-laquais,#belise,#araminte
#valere,3.0,2.0,1.5,0.07142857142857142,0.0,0.0,0.1
#isabelle,2.0,5.333333333333335,4.0,0.761904761904762,0.6666666666666666,0.3333333333333334,0.06666666666666664
#geronte,1.5,4.0,6.75,0.32142857142857145,0.5,1.0,0.45
#frontin,0.07142857142857142,0.7619047619047616,0.32142857142857145,2.083333333333332,0.5952380952380955,0.04761904761904754,0.28809523809523824
#le-laquais,0.0,0.6666666666666666,0.5,0.5952380952380951,8.333333333333336,0.6666666666666666,0.8333333333333334
#belise,0.0,0.3333333333333334,1.0,0.04761904761904766,0.6666666666666666,5.333333333333335,1.0666666666666667
#araminte,0.1,0.06666666666666674,0.45,0.28809523809523824,0.8333333333333333,1.0666666666666669,4.083333333333332
Successions,#valere,#isabelle,#geronte,#frontin,#le-laquais,#belise,#araminte
#valere,0.0,0.22950819672131148,0.14754098360655737,0.4098360655737705,0.0,0.08196721311475409,0.13114754098360656
#isabelle,0.6956521739130435,0.0,0.17391304347826086,0.0,0.0,0.13043478260869565,0.0
#geronte,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142
#frontin,0.4909090909090909,0.0,0.0,0.03636363636363636,0.03636363636363636,0.3090909090909091,0.12727272727272726
#le-laquais,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#belise,0.09090909090909091,0.012987012987012988,0.0,0.22077922077922077,0.0,0.0,0.6753246753246753
#araminte,0.058823529411764705,0.058823529411764705,0.014705882352941176,0.11764705882352941,0.0,0.75,0.0
