VALEUR,#arlequin,#belise,#roger,#le-druide,#angelique,#nigaudin
Fréquences (scènes),0.2,0.4,0.6,0.8,0.4,0.2
Fréquences(répliques),0.2485207100591716,0.09467455621301775,0.2781065088757396,0.11242603550295859,0.047337278106508875,0.21893491124260356
Confrontation,0.0,0.16666666666666666,0.25,0.3333333333333333,0.16666666666666666,0.08333333333333333
Déviations,#arlequin,#belise,#roger,#le-druide,#angelique,#nigaudin
#arlequin,3.2000000000000006,0.4000000000000001,0.6,0.8000000000000002,0.4000000000000001,0.20000000000000004
#belise,0.4000000000000001,1.7999999999999998,0.03333333333333332,0.09999999999999995,0.049999999999999975,0.4000000000000001
#roger,0.6000000000000001,0.03333333333333339,0.8000000000000003,0.1499999999999998,0.03333333333333339,0.2666666666666665
#le-druide,0.8000000000000002,0.09999999999999995,0.15000000000000005,0.1999999999999999,0.09999999999999995,0.049999999999999975
#angelique,0.4000000000000001,0.049999999999999975,0.03333333333333332,0.09999999999999995,1.7999999999999998,0.4000000000000001
#nigaudin,0.20000000000000004,0.4000000000000001,0.2666666666666667,0.049999999999999975,0.4000000000000001,3.2000000000000006
Successions,#arlequin,#belise,#roger,#le-druide,#angelique,#nigaudin
#arlequin,,,,,,
#belise,0.07142857142857142,0.0,0.8571428571428571,0.07142857142857142,0.0,0.0
#roger,0.0,0.325,0.0,0.075,0.25,0.35
#le-druide,0.0,0.0,1.0,0.0,0.0,0.0
#angelique,0.0,0.09090909090909091,0.9090909090909091,0.0,0.0,0.0
#le-druide,0.0,0.0,1.0,0.0,0.0,0.0
