VALEUR,#thalie,#crispin,#mimy,#mademoiselle-desmarres,#l-amour,#la-comtesse,#virgine,#olimpe,#la-jeunesse,#un-indien,#le-chevalier,#le-marquis,#comus,#monsieur-ponteuil,#monsieur-salle,#la-montagne,#petit-bohemien,#la-bohemienne,#cascaret,#le-comedien,#le-vicomte,#aminte,#alcidon,#madeloiselle-salle,#virginie,#pierrette,#gros-jean,#la-mariee,#colin,#dorimene,#vignolet,#lubine,#monsieur-de-sottenville
Fréquences (scènes),0.23076923076923078,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.6153846153846154,0.38461538461538464,0.6153846153846154,0.15384615384615385,0.07692307692307693,0.38461538461538464,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693
Fréquences(répliques),0.09226467847157502,0.1369990680335508,0.008387698042870456,0.05032618825722274,0.024231127679403542,0.10997204100652376,0.017707362534948742,0.06523765144454799,0.047530288909599254,0.013979496738117428,0.0195712954333644,0.036346691519105315,0.03821062441752097,0.004659832246039142,0.03168685927306617,0.04287045666356011,0.0130475302889096,0.005591798695246971,0.001863932898415657,0.011183597390493943,0.10251630941286113,0.014911463187325256,0.01863932898415657,0.007455731593662628,0.0009319664492078285,0.005591798695246971,0.008387698042870456,0.0027958993476234857,0.012115563839701771,0.003727865796831314,0.015843429636533086,0.03075489282385834,0.004659832246039142
Confrontation,0.007633587786259542,0.007633587786259542,0.0057251908396946565,0.03435114503816794,0.01717557251908397,0.09351145038167939,0.05343511450381679,0.10114503816793893,0.011450381679389313,0.009541984732824428,0.06870229007633588,0.05534351145038168,0.02099236641221374,0.013358778625954198,0.05343511450381679,0.04389312977099236,0.015267175572519083,0.015267175572519083,0.009541984732824428,0.02099236641221374,0.04961832061068702,0.011450381679389313,0.011450381679389313,0.011450381679389313,0.02862595419847328,0.02862595419847328,0.02862595419847328,0.02862595419847328,0.02862595419847328,0.02862595419847328,0.02862595419847328,0.02862595419847328,0.02862595419847328
Déviations,#thalie,#crispin,#mimy,#mademoiselle-desmarres,#l-amour,#la-comtesse,#virgine,#olimpe,#la-jeunesse,#un-indien,#le-chevalier,#le-marquis,#comus,#monsieur-ponteuil,#monsieur-salle,#la-montagne,#petit-bohemien,#la-bohemienne,#cascaret,#le-comedien,#le-vicomte,#aminte,#alcidon,#madeloiselle-salle,#virginie,#pierrette,#gros-jean,#la-mariee,#colin,#dorimene,#vignolet,#lubine,#monsieur-de-sottenville
#thalie,7.692307692307691,5.128205128205127,2.5641025641025634,0.13675213675213677,0.6923076923076923,1.8461538461538463,1.153846153846154,1.8461538461538463,0.46153846153846156,0.23076923076923078,1.153846153846154,0.9230769230769231,0.46153846153846156,0.23076923076923078,0.6923076923076923,0.46153846153846156,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.6923076923076923,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078
#crispin,5.128205128205127,9.307692307692307,4.653846153846153,0.6282051282051281,0.46153846153846156,1.2307692307692308,0.7692307692307693,1.2307692307692308,0.3076923076923077,0.15384615384615385,0.7692307692307693,0.6153846153846154,0.3076923076923077,0.15384615384615385,0.46153846153846156,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.46153846153846156,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385
#mimy,2.5641025641025634,4.653846153846153,11.076923076923078,2.5641025641025634,0.23076923076923078,0.6153846153846154,0.38461538461538464,0.6153846153846154,0.15384615384615385,0.07692307692307693,0.38461538461538464,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693
#mademoiselle-desmarres,0.13675213675213677,0.6282051282051281,2.5641025641025634,7.692307692307691,0.6923076923076923,0.012820512820512803,0.6205128205128202,0.012820512820512803,0.46153846153846156,0.23076923076923078,0.6205128205128202,0.006410256410256401,0.6282051282051281,2.5641025641025634,0.13675213675213677,0.6282051282051281,2.5641025641025634,2.5641025641025634,0.23076923076923078,0.46153846153846156,0.6923076923076923,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078
#l-amour,0.6923076923076923,0.46153846153846156,0.23076923076923078,0.6923076923076923,7.692307692307691,0.012820512820512803,0.6205128205128202,0.012820512820512803,5.128205128205127,2.5641025641025634,1.153846153846154,0.9230769230769231,0.46153846153846156,0.23076923076923078,0.6923076923076923,0.46153846153846156,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.6923076923076923,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078
#la-comtesse,1.8461538461538463,1.2307692307692308,0.6153846153846154,0.012820512820512803,0.012820512820512803,1.9230769230769227,1.2019230769230766,0.8762019230769229,0.04326923076923079,0.24038461538461534,1.2019230769230766,0.9615384615384613,0.48076923076923067,0.24038461538461534,0.012820512820512803,0.48076923076923067,0.24038461538461534,0.24038461538461534,0.24038461538461534,0.04326923076923079,0.012820512820512803,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.24038461538461534,0.24038461538461534,0.24038461538461534,0.24038461538461534,0.24038461538461534,0.24038461538461534,0.24038461538461534,0.24038461538461534,0.24038461538461534
