VALEUR,#le-maitre-de-musique,#le-maitre-a-danser,#l-eleve,#monsieur-jourdain,#premier-laquais,#second-laquais,#un-musicien,#une-musicienne #deux-musiciens,#premier-musicien,#second-musicien,#une-musicienne,#trois-musiciens,#le-maitre-d-armes,#le-maitre-de-philosophie,#le-maitre-tailleur,#garcon-tailleur,#laquais,#nicole,#madame-jourdain,#dorante,#cleonte,#covielle,#lucile,#dorimene,#les-musiciens,#le-mufti,#les-turcs,#tous,#homme-du-bel-air,#autre-homme-du-bel-air,#femme-du-bel-air,#autre-femme-du-bel-air,#gascon,#autre-gascon,#le-suisse,#vieux-bourgeois-babillard,#vieille-bourgeoise-babillarde,#hommes-femmes,#trois-espagnols,#trois-musiciens-espagnols,#espagnol,#deux-espagnols,#italiens,#le-musicien-italien,#la-musicienne-italienne,#musicien-et-musicienne-italiens,#le-musicien-itatien,#musicien-musicienne-italiens,#musiciens-poitevins,#autre-musicien,#les-deux-musiciens
Fréquences (scènes),0.14705882352941177,0.14705882352941177,0.029411764705882353,0.6764705882352942,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.11764705882352941,0.20588235294117646,0.29411764705882354,0.35294117647058826,0.23529411764705882,0.2647058823529412,0.08823529411764706,0.20588235294117646,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fréquences(répliques),0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.01680672268907563,0.02100840336134454,0.037815126050420166,0.0546218487394958,0.03361344537815126,0.01680672268907563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04201680672268908,0.012605042016806723,0.025210084033613446,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.03361344537815126,0.025210084033613446,0.03361344537815126,0.15546218487394958,0.12605042016806722,0.04201680672268908,0.01680672268907563,0.025210084033613446,0.03361344537815126,0.01680672268907563,0.0,0.01680672268907563,0.03361344537815126,0.01680672268907563,0.01680672268907563,0.004201680672268907,0.008403361344537815,0.025210084033613446,0.046218487394957986
Confrontation,0.061452513966480445,0.061452513966480445,0.00558659217877095,0.17039106145251395,0.036312849162011177,0.0335195530726257,0.027932960893854747,0.027932960893854747,0.027932960893854747,0.027932960893854747,0.027932960893854747,0.027932960893854747,0.019553072625698324,0.01675977653631285,0.00558659217877095,0.00558659217877095,0.019553072625698324,0.04189944134078212,0.061452513966480445,0.08659217877094973,0.0446927374301676,0.05865921787709497,0.025139664804469275,0.05307262569832402,0.008379888268156424,0.008379888268156424,0.008379888268156424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Déviations,#le-maitre-de-musique,#le-maitre-a-danser,#l-eleve,#monsieur-jourdain,#premier-laquais,#second-laquais,#un-musicien,#une-musicienne #deux-musiciens,#premier-musicien,#second-musicien,#une-musicienne,#trois-musiciens,#le-maitre-d-armes,#le-maitre-de-philosophie,#le-maitre-tailleur,#garcon-tailleur,#laquais,#nicole,#madame-jourdain,#dorante,#cleonte,#covielle,#lucile,#dorimene,#les-musiciens,#le-mufti,#les-turcs,#tous,#homme-du-bel-air,#autre-homme-du-bel-air,#femme-du-bel-air,#autre-femme-du-bel-air,#gascon,#autre-gascon,#le-suisse,#vieux-bourgeois-babillard,#vieille-bourgeoise-babillarde,#hommes-femmes,#trois-espagnols,#trois-musiciens-espagnols,#espagnol,#deux-espagnols,#italiens,#le-musicien-italien,#la-musicienne-italienne,#musicien-et-musicienne-italiens,#le-musicien-itatien,#musicien-musicienne-italiens,#musiciens-poitevins,#autre-musicien,#les-deux-musiciens
#le-maitre-de-musique,24.735294117647058,24.735294117647058,4.947058823529412,0.11278772378516606,9.894117647058824,1.6941176470588233,4.947058823529412,4.947058823529412,4.947058823529412,4.947058823529412,4.947058823529412,4.947058823529412,9.894117647058824,1.6941176470588233,0.14705882352941177,0.14705882352941177,0.5882352941176471,1.0294117647058822,1.470588235294118,1.7647058823529413,1.1764705882352942,1.3235294117647058,0.44117647058823534,1.0294117647058822,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#le-maitre-de-musique,24.735294117647058,24.735294117647058,4.947058823529412,0.11278772378516606,9.894117647058824,1.6941176470588233,4.947058823529412,4.947058823529412,4.947058823529412,4.947058823529412,4.947058823529412,4.947058823529412,9.894117647058824,1.6941176470588233,0.14705882352941177,0.14705882352941177,0.5882352941176471,1.0294117647058822,1.470588235294118,1.7647058823529413,1.1764705882352942,1.3235294117647058,0.44117647058823534,1.0294117647058822,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#l-eleve,4.947058823529412,4.947058823529412,32.029411764705884,0.6764705882352942,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.11764705882352941,0.20588235294117646,0.29411764705882354,0.35294117647058826,0.23529411764705882,0.2647058823529412,0.08823529411764706,0.20588235294117646,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#monsieur-jourdain,0.11278772378516624,0.11278772378516624,0.6764705882352942,3.5588235294117627,0.30946291560102296,0.30946291560102296,0.15473145780051148,0.15473145780051148,0.15473145780051148,0.15473145780051148,0.15473145780051148,0.15473145780051148,0.30946291560102296,0.30946291560102296,0.15473145780051148,0.15473145780051148,0.03196930946291557,0.11417610522469859,0.008184143222506397,0.0017050298380222044,1.0748081841432229,0.7162546177891446,0.0004262574595055511,0.01479722323712093,0.15473145780051148,0.6764705882352942,0.6764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#premier-laquais,9.894117647058824,9.894117647058824,0.058823529411764705,0.30946291560102296,30.11764705882353,6.617647058823529,15.058823529411764,15.058823529411764,15.058823529411764,15.058823529411764,15.058823529411764,15.058823529411764,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.4117647058823529,0.5882352941176471,0.7058823529411765,0.47058823529411764,0.5294117647058824,0.17647058823529413,0.4117647058823529,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#second-laquais,1.6941176470588233,1.6941176470588233,0.058823529411764705,0.30946291560102296,6.617647058823529,30.11764705882353,15.058823529411764,15.058823529411764,15.058823529411764,15.058823529411764,15.058823529411764,15.058823529411764,0.11764705882352941,6.617647058823529,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.4117647058823529,0.5882352941176471,0.7058823529411765,0.47058823529411764,0.5294117647058824,0.17647058823529413,0.4117647058823529,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#un-musicien,4.947058823529412,4.947058823529412,0.029411764705882353,0.15473145780051148,15.058823529411764,15.058823529411764,32.029411764705884,32.029411764705884,32.029411764705884,32.029411764705884,32.029411764705884,32.029411764705884,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.11764705882352941,0.20588235294117646,0.29411764705882354,0.35294117647058826,0.23529411764705882,0.2647058823529412,0.08823529411764706,0.20588235294117646,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#un-musicien,4.947058823529412,4.947058823529412,0.029411764705882353,0.15473145780051148,15.058823529411764,15.058823529411764,32.029411764705884,32.029411764705884,32.029411764705884,32.029411764705884,32.029411764705884,32.029411764705884,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.11764705882352941,0.20588235294117646,0.29411764705882354,0.35294117647058826,0.23529411764705882,0.2647058823529412,0.08823529411764706,0.20588235294117646,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#un-musicien,4.947058823529412,4.947058823529412,0.029411764705882353,0.15473145780051148,15.058823529411764,15.058823529411764,32.029411764705884,32.029411764705884,32.029411764705884,32.029411764705884,32.029411764705884,32.029411764705884,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.11764705882352941,0.20588235294117646,0.29411764705882354,0.35294117647058826,0.23529411764705882,0.2647058823529412,0.08823529411764706,0.20588235294117646,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
