VALEUR,#azor,#francoeur,#euphrosine,#la-sybille,#le-choeur
Fréquences (scènes),0.5384615384615384,0.38461538461538464,0.38461538461538464,0.46153846153846156,0.15384615384615385
Fréquences(répliques),0.24666666666666667,0.3016666666666667,0.12,0.29333333333333333,0.03833333333333333
Confrontation,0.21875,0.1875,0.21875,0.25,0.125
Déviations,#azor,#francoeur,#euphrosine,#la-sybille,#le-choeur
#azor,2.7692307692307696,0.1780219780219781,0.035164835164835116,0.4688644688644689,1.076923076923077
#francoeur,0.17802197802197792,4.9230769230769225,0.44307692307692315,0.04102564102564109,0.0692307692307692
#euphrosine,0.03516483516483523,0.44307692307692315,4.9230769230769225,0.04102564102564109,0.0692307692307692
#la-sybille,0.4688644688644689,0.04102564102564109,0.04102564102564109,3.7692307692307696,1.2564102564102562
#le-choeur,1.0769230769230769,0.0692307692307692,0.0692307692307692,1.2564102564102562,9.307692307692307
Successions,#azor,#francoeur,#euphrosine,#la-sybille,#le-choeur
#azor,0.0,0.20689655172413793,0.4482758620689655,0.3448275862068966,0.0
#francoeur,0.5,0.0,0.0,0.4444444444444444,0.05555555555555555
#euphrosine,0.5909090909090909,0.045454545454545456,0.0,0.36363636363636365,0.0
#la-sybille,0.22857142857142856,0.3142857142857143,0.2571428571428571,0.08571428571428572,0.11428571428571428
#le-choeur,0.0,0.0,0.0,1.0,0.0
