VALEUR,#damis,#linval,#celimene
Fréquences (scènes),0.8333333333333334,0.6666666666666666,0.5
Fréquences(répliques),0.49918166939443537,0.20621931260229132,0.2945990180032733
Confrontation,0.39285714285714285,0.32142857142857145,0.2857142857142857
Déviations,#damis,#linval,#celimene
#damis,0.3333333333333331,0.06666666666666655,0.0
#linval,0.06666666666666672,1.3333333333333337,0.25
#celimene,0.0,0.25,3.0
Successions,#damis,#linval,#celimene
#damis,0.010869565217391304,0.45652173913043476,0.532608695652174
#linval,0.6376811594202898,0.014492753623188406,0.34782608695652173
#celimene,0.6438356164383562,0.3561643835616438,0.0
