VALEUR,#alcibiade,#band-alaise,#godemichi,#palmisse
Fréquences (scènes),1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
Fréquences(répliques),0.5733333333333334,0.04,0.18666666666666668,0.2
Confrontation,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
Déviations,#alcibiade,#band-alaise,#godemichi,#palmisse
#alcibiade,0.0,0.0,0.0,0.0
#band-alaise,0.0,1.3333333333333337,0.3333333333333333,0.3333333333333333
#godemichi,0.0,0.3333333333333333,1.3333333333333337,0.3333333333333333
#palmisse,0.0,0.3333333333333333,0.3333333333333333,1.3333333333333337
Successions,#alcibiade,#band-alaise,#godemichi,#palmisse
#alcibiade,0.0,0.2,0.2,0.6
#band-alaise,1.0,0.0,0.0,0.0
#band-alaise,1.0,0.0,0.0,0.0
#band-alaise,1.0,0.0,0.0,0.0
