VALEUR,#francisque,#mademoiselle-le-roi,#le-grand-prieur,#ninon,#moliere,#chapelle,#olympe,#gourville,#la-chatre,#madame-scarron,#lucas,#blaise,#mathurin,#des-yveteaux,#la-dupuis,#le-grand-conde,#le-comte-de-fiesque,#scarron,#premier-porteur,#second-porteur,#le-president-deffiat,#le-marechal-d-estrees,#l-exempt,#saint-evremond,#madame-de-la-sabliere,#mignard,#la-reine-christine,#le-valet-de-chambre,#de-belfort,#mademoiselle-de-chateauroux,#monsieur-de-chateauroux
Fréquences (scènes),0.1956521739130435,0.17391304347826086,0.043478260869565216,0.6847826086956522,0.33695652173913043,0.07608695652173914,0.03260869565217391,0.03260869565217391,0.06521739130434782,0.05434782608695652,0.05434782608695652,0.043478260869565216,0.07608695652173914,0.10869565217391304,0.07608695652173914,0.13043478260869565,0.15217391304347827,0.08695652173913043,0.010869565217391304,0.010869565217391304,0.021739130434782608,0.06521739130434782,0.010869565217391304,0.03260869565217391,0.010869565217391304,0.010869565217391304,0.05434782608695652,0.010869565217391304,0.043478260869565216,0.010869565217391304,0.05434782608695652
Fréquences(répliques),0.0,0.0,0.0,0.0,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Confrontation,0.04336043360433604,0.024390243902439025,0.0040650406504065045,0.18699186991869918,0.13279132791327913,0.025745257452574527,0.01084010840108401,0.018970189701897018,0.016260162601626018,0.03929539295392954,0.02710027100271003,0.023035230352303523,0.04200542005420054,0.051490514905149054,0.044715447154471545,0.06775067750677506,0.052845528455284556,0.05013550135501355,0.0040650406504065045,0.0040650406504065045,0.008130081300813009,0.032520325203252036,0.009485094850948509,0.009485094850948509,0.0040650406504065045,0.0040650406504065045,0.028455284552845527,0.0027100271002710027,0.013550135501355014,0.0040650406504065045,0.013550135501355014
Déviations,#francisque,#mademoiselle-le-roi,#le-grand-prieur,#ninon,#moliere,#chapelle,#olympe,#gourville,#la-chatre,#madame-scarron,#lucas,#blaise,#mathurin,#des-yveteaux,#la-dupuis,#le-grand-conde,#le-comte-de-fiesque,#scarron,#premier-porteur,#second-porteur,#le-president-deffiat,#le-marechal-d-estrees,#l-exempt,#saint-evremond,#madame-de-la-sabliere,#mignard,#la-reine-christine,#le-valet-de-chambre,#de-belfort,#mademoiselle-de-chateauroux,#monsieur-de-chateauroux
#francisque,59.521739130434774,0.40821256038647324,0.060386473429951744,0.14266543976688925,1.5490883590462834,1.3695652173913044,0.5869565217391304,0.29066022544283426,0.5813204508856685,0.9782608695652174,0.9782608695652174,0.7826086956521738,1.3695652173913044,0.46763285024154594,0.09972394755003454,0.7737520128824474,0.024844720496894377,0.20410628019323662,0.19565217391304346,0.19565217391304346,0.9468599033816427,0.02576489533011269,0.19565217391304346,0.5869565217391304,0.19565217391304346,0.19565217391304346,0.00048309178743961286,0.19565217391304346,0.060386473429951744,3.306763285024155,0.9782608695652174
#mademoiselle-le-roi,0.40821256038647347,62.78260869565217,0.1331521739130435,2.242236024844721,3.5767882187938285,1.2173913043478262,0.5217391304347826,0.5217391304347826,1.0434782608695652,0.8695652173913043,0.8695652173913043,0.6956521739130435,1.2173913043478262,1.7391304347826086,1.2173913043478262,2.0869565217391304,2.4347826086956523,1.8600543478260871,3.9239130434782608,3.9239130434782608,1.2228260869565217,0.0018115942028985484,0.17391304347826086,0.5217391304347826,0.17391304347826086,0.17391304347826086,0.8695652173913043,3.9239130434782608,0.6956521739130435,0.17391304347826086,0.8695652173913043
#le-grand-prieur,0.06038647342995167,0.1331521739130435,84.17391304347827,1.1042097998619738,1.3478260869565217,0.30434782608695654,0.13043478260869565,0.13043478260869565,0.2608695652173913,0.21739130434782608,0.21739130434782608,0.17391304347826086,0.30434782608695654,0.43478260869565216,0.30434782608695654,0.5217391304347826,0.6086956521739131,0.34782608695652173,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.2608695652173913,0.043478260869565216,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.21739130434782608,0.043478260869565216,0.17391304347826086,0.043478260869565216,0.21739130434782608
#ninon,0.1426654397668896,2.242236024844721,1.1042097998619738,9.141304347826079,1.5692746944500093,0.30368234250221765,0.4353002070393375,0.4353002070393375,0.870600414078675,0.725500345065562,0.05248447204968952,0.19944789510006908,0.13134674159518914,0.10496894409937904,0.00889776200335197,0.9422590292155508,0.01779552400670394,0.39889579020013816,0.6847826086956522,0.6847826086956522,1.3695652173913044,0.0028755463538072254,0.14510006901311245,0.4353002070393375,0.14510006901311245,0.14510006901311245,0.725500345065562,0.14510006901311245,0.5804002760524498,0.14510006901311245,0.09692891649413377
#moliere,1.5490883590462834,3.5767882187938285,1.3478260869565217,1.5692746944500093,40.44565217391305,5.621368463233821,0.9678588125292191,3.914095371669004,0.00023375409069658926,3.181556802244039,1.02671809256662,0.3155680224403927,1.142105790422761,0.7889200561009819,1.142105790422761,3.8714352501168765,0.34872770987777996,0.6311360448807855,0.33695652173913043,0.33695652173913043,0.6739130434782609,0.4733520336605889,1.3046984572230018,0.00011687704534829463,1.3046984572230018,1.3046984572230018,0.058976157082748976,0.33695652173913043,0.3155680224403927,0.33695652173913043,1.02671809256662
#chapelle,1.3695652173913044,1.2173913043478262,0.30434782608695654,0.30368234250221815,5.621368463233821,78.53260869565217,2.6092132505175982,0.22826086956521738,0.45652173913043476,1.0090062111801246,0.3804347826086956,0.30434782608695654,0.532608695652174,0.7608695652173912,0.532608695652174,0.008281573498964814,1.065217391304348,0.2515527950310558,0.07608695652173914,0.07608695652173914,0.15217391304347827,0.45652173913043476,0.07608695652173914,13.752070393374744,0.07608695652173914,0.07608695652173914,1.0090062111801246,0.07608695652173914,0.30434782608695654,0.07608695652173914,0.3804347826086956
