VALEUR,#idomenee,#sophronyme,#idamante,#erixene,#polyclete,#ismene,#egesippe
Fréquences (scènes),0.5483870967741935,0.1935483870967742,0.4838709677419355,0.25806451612903225,0.03225806451612903,0.0967741935483871,0.0967741935483871
Fréquences(répliques),0.3896572459410704,0.09801563439567047,0.2898376428141912,0.16596512327119664,0.0012026458208057728,0.027660853878532773,0.027660853878532773
Confrontation,0.2916666666666667,0.14583333333333334,0.22916666666666666,0.16666666666666666,0.020833333333333332,0.08333333333333333,0.0625
Déviations,#idomenee,#sophronyme,#idamante,#erixene,#polyclete,#ismene,#egesippe
#idomenee,6.322580645161291,0.8883617963314361,1.2650221378874136,1.298861480075901,0.5483870967741935,1.6451612903225807,0.07653383934218855
#sophronyme,0.8883617963314361,20.16129032258065,1.2476702508960575,1.5483870967741935,0.1935483870967742,0.5806451612903225,0.30286738351254494
#idamante,1.2650221378874122,1.2476702508960575,8.258064516129034,0.1959677419354839,0.550537634408602,0.14050179211469535,1.4516129032258065
#erixene,1.298861480075901,1.5483870967741935,0.1959677419354839,17.06451612903226,0.25806451612903225,6.399193548387096,0.7741935483870968
#polyclete,0.5483870967741935,0.1935483870967742,0.550537634408602,0.25806451612903225,29.03225806451613,0.0967741935483871,0.0967741935483871
#ismene,1.6451612903225807,0.5806451612903225,0.14050179211469535,6.399193548387096,0.0967741935483871,25.29032258064517,0.29032258064516125
#egesippe,0.07653383934218855,0.30286738351254494,1.4516129032258065,0.7741935483870968,0.0967741935483871,0.29032258064516125,25.29032258064517
Successions,#idomenee,#sophronyme,#idamante,#erixene,#polyclete,#ismene,#egesippe
#idomenee,0.10588235294117647,0.3176470588235294,0.4823529411764706,0.047058823529411764,0.0,0.0,0.047058823529411764
#sophronyme,0.8064516129032258,0.0,0.12903225806451613,0.06451612903225806,0.0,0.0,0.0
#idamante,0.6615384615384615,0.06153846153846154,0.046153846153846156,0.2153846153846154,0.015384615384615385,0.0,0.0
#erixene,0.17857142857142858,0.0,0.5357142857142857,0.0,0.0,0.2857142857142857,0.0
#polyclete,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#ismene,0.0,0.0,0.25,0.75,0.0,0.0,0.0
#egesippe,0.75,0.0,0.0,0.25,0.0,0.0,0.0
