VALEUR,#la-frivolite,#l-hiver,#monsieur-fauster,#miss-blar,#le-marquis,#arlequin,#le-marquis #arlequin
Fréquences (scènes),1.0,0.16666666666666666,0.5,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666
Fréquences(répliques),0.2895377128953771,0.04744525547445255,0.2639902676399027,0.2141119221411192,0.09610705596107055,0.08637469586374696,0.0024330900243309003
Confrontation,0.3055555555555556,0.027777777777777776,0.16666666666666666,0.1388888888888889,0.19444444444444445,0.08333333333333333,0.08333333333333333
Déviations,#la-frivolite,#l-hiver,#monsieur-fauster,#miss-blar,#le-marquis,#arlequin,#le-marquis #arlequin
#la-frivolite,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#l-hiver,0.0,4.166666666666668,0.5,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666
#monsieur-fauster,0.0,0.5,1.5,1.0,0.16666666666666666,0.5,0.5
#miss-blar,0.0,0.3333333333333333,1.0,2.6666666666666674,0.0,0.3333333333333333,0.3333333333333333
#le-marquis,0.0,0.5,0.16666666666666666,0.0,1.5,0.5,0.5
#arlequin,0.0,0.16666666666666666,0.5,0.3333333333333333,0.5,4.166666666666668,4.166666666666668
#arlequin,0.0,0.16666666666666666,0.5,0.3333333333333333,0.5,4.166666666666668,4.166666666666668
Successions,#la-frivolite,#l-hiver,#monsieur-fauster,#miss-blar,#le-marquis,#arlequin,#le-marquis #arlequin
#la-frivolite,0.01639344262295082,0.08196721311475409,0.3114754098360656,0.36065573770491804,0.16393442622950818,0.06557377049180328,0.0
#l-hiver,1.0,0.0,0.0,0.0,0.0,0.0,0.0
#monsieur-fauster,0.36363636363636365,0.022727272727272728,0.0,0.5227272727272727,0.09090909090909091,0.0,0.0
#miss-blar,0.41818181818181815,0.0,0.38181818181818183,0.0,0.2,0.0,0.0
#le-marquis,0.3,0.0,0.13333333333333333,0.3333333333333333,0.0,0.23333333333333334,0.0
#arlequin,0.5454545454545454,0.0,0.0,0.0,0.45454545454545453,0.0,0.0
#l-hiver,1.0,0.0,0.0,0.0,0.0,0.0,0.0
