VALEUR,#monsieur-de-la-barre,#la-pierre,#monsieur-de-la-motte,#madame-poursuit
Fréquences (scènes),1.0,0.5714285714285714,0.2857142857142857,0.14285714285714285
Fréquences(répliques),0.859375,0.0,0.140625,0.0
Confrontation,0.4375,0.3125,0.1875,0.0625
Déviations,#monsieur-de-la-barre,#la-pierre,#monsieur-de-la-motte,#madame-poursuit
#monsieur-de-la-barre,0.0,0.0,0.0,0.0
#la-pierre,0.0,1.285714285714286,0.017857142857142842,0.5714285714285714
#monsieur-de-la-motte,0.0,0.017857142857142842,3.5714285714285716,0.2857142857142857
#madame-poursuit,0.0,0.5714285714285714,0.2857142857142857,5.142857142857144
Successions,#monsieur-de-la-barre,#la-pierre,#monsieur-de-la-motte,#madame-poursuit
#monsieur-de-la-barre,0.05154639175257732,0.32989690721649484,0.38144329896907214,0.23711340206185566
#la-pierre,1.0,0.0,0.0,0.0
#monsieur-de-la-motte,0.972972972972973,0.02702702702702703,0.0,0.0
#la-pierre,1.0,0.0,0.0,0.0
