VALEUR,#demogorgon,#le-choeur-des-fees,#la-principale-fee,#demogorgon #la-principale-fee,#demogorgon #la-principale-fee #les-choeurs,#une-fee,#angelique,#temire,#medor,#temire #angelique,#ziliante,#le-choeur-des-insulaires,#deux-insulaires,#temire #suivants,#roland,#choeur-des-amours,#angelique #medor #les-choeurs,#le-petit-choeur,#le-grand-choeur,#medor #angelique,#le-choeur-de-catay,#une-des-suivantes-d-angelique,#un-des-sujets-d-angelique,#astolfe,#le-choeur,#coridon,#belise,#coridon #belise,#tersandre,#coridon #belise #le-choeur,#tersandre #coridon #angeliquee #le-choeur,#logistille,#logistille #le-choeur-des-fees,#logistille #le-choeur-des-ombres-des-heros,#troupe-d-ombres-d-anciens-heros,#le-choeur-des-fees #troupe-d-ombres-d-anciens-heros,#la-gloire,#logistille #les-choeurs
Fréquences (scènes),0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.39285714285714285,0.2857142857142857,0.21428571428571427,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.2857142857142857,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.10714285714285714,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
Fréquences(répliques),0.02019315188762072,0.015803336259877086,0.003511852502194908,0.003511852502194908,0.007023705004389816,0.007023705004389816,0.2019315188762072,0.05179982440737489,0.11150131694468832,0.000877963125548727,0.013169446883230905,0.0052677787532923615,0.021071115013169446,0.007901668129938543,0.2212467076382792,0.007023705004389816,0.014925373134328358,0.00877963125548727,0.007901668129938543,0.007023705004389816,0.038630377524143986,0.010535557506584723,0.0052677787532923615,0.0228270412642669,0.028094820017559263,0.028094820017559263,0.030728709394205442,0.0026338893766461808,0.035996488147497806,0.003511852502194908,0.000877963125548727,0.03950834064969271,0.001755926251097454,0.001755926251097454,0.001755926251097454,0.001755926251097454,0.0052677787532923615,0.003511852502194908
Confrontation,0.026595744680851064,0.03723404255319149,0.026595744680851064,0.026595744680851064,0.026595744680851064,0.026595744680851064,0.07446808510638298,0.06382978723404255,0.0425531914893617,0.010638297872340425,0.010638297872340425,0.010638297872340425,0.010638297872340425,0.010638297872340425,0.0797872340425532,0.015957446808510637,0.015957446808510637,0.015957446808510637,0.015957446808510637,0.010638297872340425,0.010638297872340425,0.010638297872340425,0.010638297872340425,0.010638297872340425,0.015957446808510637,0.05851063829787234,0.05851063829787234,0.047872340425531915,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.03723404255319149,0.010638297872340425,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.005319148936170213,0.005319148936170213
Déviations,#demogorgon,#le-choeur-des-fees,#la-principale-fee,#demogorgon #la-principale-fee,#demogorgon #la-principale-fee #les-choeurs,#une-fee,#angelique,#temire,#medor,#temire #angelique,#ziliante,#le-choeur-des-insulaires,#deux-insulaires,#temire #suivants,#roland,#choeur-des-amours,#angelique #medor #les-choeurs,#le-petit-choeur,#le-grand-choeur,#medor #angelique,#le-choeur-de-catay,#une-des-suivantes-d-angelique,#un-des-sujets-d-angelique,#astolfe,#le-choeur,#coridon,#belise,#coridon #belise,#tersandre,#coridon #belise #le-choeur,#tersandre #coridon #angeliquee #le-choeur,#logistille,#logistille #le-choeur-des-fees,#logistille #le-choeur-des-ombres-des-heros,#troupe-d-ombres-d-anciens-heros,#le-choeur-des-fees #troupe-d-ombres-d-anciens-heros,#la-gloire,#logistille #les-choeurs
#demogorgon,26.03571428571429,12.071428571428573,26.03571428571429,26.03571428571429,26.03571428571429,26.03571428571429,0.39285714285714285,0.2857142857142857,0.21428571428571427,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.2857142857142857,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.10714285714285714,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
#le-choeur-des-fees,12.071428571428573,24.142857142857146,12.071428571428573,12.071428571428573,12.071428571428573,12.071428571428573,0.7857142857142857,0.5714285714285714,0.42857142857142855,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.5714285714285714,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,2.880952380952381,12.071428571428573,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142
#demogorgon,26.03571428571429,12.071428571428573,26.03571428571429,26.03571428571429,26.03571428571429,26.03571428571429,0.39285714285714285,0.2857142857142857,0.21428571428571427,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.2857142857142857,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.10714285714285714,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
#demogorgon,26.03571428571429,12.071428571428573,26.03571428571429,26.03571428571429,26.03571428571429,26.03571428571429,0.39285714285714285,0.2857142857142857,0.21428571428571427,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.2857142857142857,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.10714285714285714,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
#demogorgon,26.03571428571429,12.071428571428573,26.03571428571429,26.03571428571429,26.03571428571429,26.03571428571429,0.39285714285714285,0.2857142857142857,0.21428571428571427,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.2857142857142857,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.10714285714285714,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
#demogorgon,26.03571428571429,12.071428571428573,26.03571428571429,26.03571428571429,26.03571428571429,26.03571428571429,0.39285714285714285,0.2857142857142857,0.21428571428571427,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.2857142857142857,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.10714285714285714,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
