VALEUR,#livie,#agrippine,#flavie,#drusus,#pison,#albin,#germanicus
Fréquences (scènes),0.15,0.85,0.35,0.25,0.35,0.1,0.15
Fréquences(répliques),0.07770961145194274,0.40388548057259716,0.05930470347648262,0.12832310838445807,0.16002044989775052,0.06441717791411043,0.10633946830265849
Confrontation,0.08064516129032258,0.3387096774193548,0.16129032258064516,0.12903225806451613,0.14516129032258066,0.04838709677419355,0.0967741935483871
Déviations,#livie,#agrippine,#flavie,#drusus,#pison,#albin,#germanicus
#livie,14.450000000000001,0.1186274509803921,1.0499999999999998,2.0833333333333335,1.0499999999999998,0.30000000000000004,0.6722222222222224
#agrippine,0.1186274509803921,0.4500000000000003,0.00042016806722690276,0.36764705882352944,0.15168067226890736,0.05294117647058817,0.07941176470588242
#flavie,1.05,0.00042016806722688775,8.450000000000005,0.32142857142857145,0.0826530612244897,0.1285714285714285,1.05
#drusus,2.0833333333333335,0.36764705882352944,0.32142857142857145,11.25,0.32142857142857145,0.5,0.08333333333333333
#pison,1.05,0.1516806722689076,0.0826530612244897,0.32142857142857145,8.450000000000005,0.7000000000000001,0.002380952380952385
#albin,0.3,0.05294117647058825,0.12857142857142861,0.5,0.7,16.2,0.3
#germanicus,0.6722222222222224,0.07941176470588242,1.0499999999999998,0.08333333333333333,0.0023809523809523647,0.30000000000000004,14.450000000000001
Successions,#livie,#agrippine,#flavie,#drusus,#pison,#albin,#germanicus
#livie,0.0,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0
#agrippine,0.03125,0.08333333333333333,0.17708333333333334,0.07291666666666667,0.34375,0.11458333333333333,0.17708333333333334
#flavie,0.05263157894736842,0.8421052631578947,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0
#drusus,0.35,0.4,0.05,0.0,0.2,0.0,0.0
#pison,0.0,0.8717948717948718,0.02564102564102564,0.10256410256410256,0.0,0.0,0.0
#albin,0.0,1.0,0.0,0.0,0.0,0.0,0.0
#germanicus,0.05555555555555555,0.8888888888888888,0.0,0.0,0.05555555555555555,0.0,0.0
