VALEUR,#coucy,#dangeste,#le-duc,#l-officier,#nemours
Fréquences (scènes),0.5294117647058824,0.29411764705882354,0.7647058823529411,0.11764705882352941,0.35294117647058826
Fréquences(répliques),0.3205619412515964,0.06130268199233716,0.42656449553001274,0.010217113665389528,0.18135376756066413
Confrontation,0.2608695652173913,0.17391304347826086,0.30434782608695654,0.06521739130434782,0.1956521739130435
Déviations,#coucy,#dangeste,#le-duc,#l-officier,#nemours
#coucy,3.7647058823529416,0.15816993464052284,0.0020110608345902626,0.0032679738562091517,0.4357298474945535
#dangeste,0.15816993464052284,8.470588235294116,0.8696832579185519,0.5882352941176471,2.8313725490196076
#le-duc,0.002011060834590232,0.8696832579185522,0.9411764705882352,0.1447963800904978,0.549773755656109
#l-officier,0.0032679738562091517,0.5882352941176471,0.1447963800904978,13.235294117647058,0.7058823529411765
#nemours,0.4357298474945535,2.831372549019608,0.5497737556561084,0.7058823529411764,7.117647058823529
Successions,#coucy,#dangeste,#le-duc,#l-officier,#nemours
#coucy,0.0,0.058823529411764705,0.7941176470588235,0.029411764705882353,0.11764705882352941
#dangeste,0.25,0.0,0.1875,0.0,0.5625
#le-duc,0.43333333333333335,0.1,0.03333333333333333,0.05,0.38333333333333336
#l-officier,0.0,0.0,1.0,0.0,0.0
#nemours,0.1388888888888889,0.2222222222222222,0.6388888888888888,0.0,0.0
