VALEUR,#polixene,#aegine,#pyrrhus,#thessandre
Fréquences (scènes),0.7,0.4,0.7,0.3
Fréquences(répliques),0.424,0.06666666666666667,0.4186666666666667,0.09066666666666667
Confrontation,0.34615384615384615,0.15384615384615385,0.34615384615384615,0.15384615384615385
Déviations,#polixene,#aegine,#pyrrhus,#thessandre
#polixene,0.9000000000000005,0.014285714285714247,0.002040816326530634,0.5761904761904763
#aegine,0.014285714285714311,3.5999999999999996,1.157142857142857,1.2
#pyrrhus,0.002040816326530634,1.1571428571428575,0.9000000000000005,0.3857142857142856
#thessandre,0.5761904761904759,1.2000000000000002,0.38571428571428606,4.9
Successions,#polixene,#aegine,#pyrrhus,#thessandre
#polixene,0.0,0.3684210526315789,0.5789473684210527,0.05263157894736842
#aegine,1.0,0.0,0.0,0.0
#pyrrhus,0.6875,0.125,0.0625,0.125
#thessandre,0.0,0.0,1.0,0.0
