VALEUR,#la-volupte,#le-choeur,#bacchus,#hercule,#ensemble,#un-amour,#la-vertu,#choeur-des-suivants-de-la-vertu,#deux-coryphees,#un-coryphee,#second-coryphee,#le-grand-pretre,#samson,#choeur-des-filles-israelites,#le-roi,#un-philistin,#choeur-des-philistins,#les-hebreux,#dalila,#oracle,#choeur-des-filles,#choeur-des-pretresse-de-venus,#filles-de-gaza,#choeur-des-filles-de-gaza,#deux-hebreux,#samson #dalila,#guerriers,#une-pretresse,#le-grand-pretre-des-philistins,#les-philistins,#samson #deux-coryphees,#choeur-d-israelites,#choeur-de-philistins
Fréquences (scènes),0.043478260869565216,0.5217391304347826,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.17391304347826086,0.6086956521739131,0.043478260869565216,0.21739130434782608,0.043478260869565216,0.13043478260869565,0.08695652173913043,0.43478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.08695652173913043
Fréquences(répliques),0.022988505747126436,0.06130268199233716,0.01532567049808429,0.010217113665389528,0.006385696040868455,0.02554278416347382,0.021711366538952746,0.002554278416347382,0.008939974457215836,0.03065134099616858,0.006385696040868455,0.033205619412515965,0.3116219667943806,0.002554278416347382,0.08939974457215837,0.011494252873563218,0.006385696040868455,0.034482758620689655,0.18773946360153257,0.005108556832694764,0.002554278416347382,0.002554278416347382,0.002554278416347382,0.007662835249042145,0.005108556832694764,0.010217113665389528,0.007662835249042145,0.04342273307790549,0.0038314176245210726,0.006385696040868455,0.006385696040868455,0.001277139208173691,0.006385696040868455
Confrontation,0.026119402985074626,0.13805970149253732,0.026119402985074626,0.026119402985074626,0.026119402985074626,0.026119402985074626,0.026119402985074626,0.026119402985074626,0.007462686567164179,0.018656716417910446,0.007462686567164179,0.03731343283582089,0.13805970149253732,0.007462686567164179,0.06716417910447761,0.007462686567164179,0.033582089552238806,0.022388059701492536,0.08955223880597014,0.018656716417910446,0.018656716417910446,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.022388059701492536,0.014925373134328358,0.029850746268656716,0.011194029850746268,0.011194029850746268,0.011194029850746268,0.014925373134328358,0.029850746268656716
Déviations,#la-volupte,#le-choeur,#bacchus,#hercule,#ensemble,#un-amour,#la-vertu,#choeur-des-suivants-de-la-vertu,#deux-coryphees,#un-coryphee,#second-coryphee,#le-grand-pretre,#samson,#choeur-des-filles-israelites,#le-roi,#un-philistin,#choeur-des-philistins,#les-hebreux,#dalila,#oracle,#choeur-des-filles,#choeur-des-pretresse-de-venus,#filles-de-gaza,#choeur-des-filles-de-gaza,#deux-hebreux,#samson #dalila,#guerriers,#une-pretresse,#le-grand-pretre-des-philistins,#les-philistins,#samson #deux-coryphees,#choeur-d-israelites,#choeur-de-philistins
#la-volupte,21.043478260869566,0.43840579710144933,21.043478260869566,21.043478260869566,21.043478260869566,21.043478260869566,21.043478260869566,21.043478260869566,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.17391304347826086,0.6086956521739131,0.043478260869565216,0.21739130434782608,0.043478260869565216,0.13043478260869565,0.08695652173913043,0.43478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.08695652173913043
#le-choeur,0.43840579710144933,5.2608695652173925,0.43840579710144933,0.43840579710144933,0.43840579710144933,0.43840579710144933,0.43840579710144933,0.43840579710144933,0.43840579710144933,0.8768115942028987,0.43840579710144933,0.3994565217391305,0.012681159420289894,0.43840579710144933,0.05869565217391303,0.5217391304347826,0.20410628019323662,0.0018115942028985484,0.9423913043478261,0.43840579710144933,0.43840579710144933,0.43840579710144933,0.43840579710144933,0.5217391304347826,0.5217391304347826,1.0434782608695652,0.5217391304347826,0.0018115942028985484,0.5217391304347826,0.5217391304347826,0.43840579710144933,0.5217391304347826,0.0018115942028985484
#la-volupte,21.043478260869566,0.43840579710144933,21.043478260869566,21.043478260869566,21.043478260869566,21.043478260869566,21.043478260869566,21.043478260869566,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.17391304347826086,0.6086956521739131,0.043478260869565216,0.21739130434782608,0.043478260869565216,0.13043478260869565,0.08695652173913043,0.43478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.08695652173913043
#la-volupte,21.043478260869566,0.43840579710144933,21.043478260869566,21.043478260869566,21.043478260869566,21.043478260869566,21.043478260869566,21.043478260869566,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.17391304347826086,0.6086956521739131,0.043478260869565216,0.21739130434782608,0.043478260869565216,0.13043478260869565,0.08695652173913043,0.43478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.08695652173913043
#la-volupte,21.043478260869566,0.43840579710144933,21.043478260869566,21.043478260869566,21.043478260869566,21.043478260869566,21.043478260869566,21.043478260869566,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.17391304347826086,0.6086956521739131,0.043478260869565216,0.21739130434782608,0.043478260869565216,0.13043478260869565,0.08695652173913043,0.43478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.08695652173913043
#la-volupte,21.043478260869566,0.43840579710144933,21.043478260869566,21.043478260869566,21.043478260869566,21.043478260869566,21.043478260869566,21.043478260869566,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.17391304347826086,0.6086956521739131,0.043478260869565216,0.21739130434782608,0.043478260869565216,0.13043478260869565,0.08695652173913043,0.43478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.08695652173913043
