VALEUR,#cyrano,#christian,#ensemble
Fréquences (scènes),1.0,0.5,0.25
Fréquences(répliques),0.34285714285714286,0.6,0.05714285714285714
Confrontation,0.375,0.375,0.25
Déviations,#cyrano,#christian,#ensemble
#cyrano,0.0,0.0,0.0
#christian,0.0,1.0,0.5
#ensemble,0.0,0.5,2.25
Successions,#cyrano,#christian,#ensemble
#cyrano,0.04,0.96,0.0
#christian,0.96,0.04,0.0
#ensemble,1.0,0.0,0.0
