VALEUR,#jodelet,#hauteroche,#chevalier,#la-roque,#polixene,#aminte,#silvanire,#la-fleur,#clomire,#selvage,#forestan,#dorise,#montan,#filene,#dafnis,#isabelle,#marine,#panfile,#tersandre,#ragotin,#le-docteur,#clorinde,#tancrede,#arsace,#hermine,#arimon,#armide,#l-ombre,#renaud,#agis,#un-triton #une-sirene,#l-amour
Fréquences (scènes),0.07894736842105263,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.07894736842105263,0.07894736842105263,0.05263157894736842,0.05263157894736842,0.07894736842105263,0.05263157894736842,0.15789473684210525,0.10526315789473684,0.13157894736842105,0.15789473684210525,0.07894736842105263,0.07894736842105263,0.05263157894736842,0.02631578947368421,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.05263157894736842,0.02631578947368421,0.13157894736842105,0.05263157894736842,0.10526315789473684,0.02631578947368421,0.02631578947368421,0.05263157894736842
Fréquences(répliques),0.013164823591363875,0.0573986308583465,0.03528172722485519,0.03738809899947341,0.004739336492890996,0.00105318588730911,0.007898894154818325,0.03738809899947341,0.016324381253291206,0.019483938915218536,0.01790416008425487,0.02632964718272775,0.010531858873091101,0.06898367561874671,0.05687203791469194,0.01579778830963665,0.04634017904160084,0.06845708267509215,0.020010531858873092,0.008952080042127435,0.07266982622432859,0.06266456029489205,0.10057925223802001,0.017377567140600316,0.032122169562927856,0.00210637177461822,0.07319641916798315,0.021590310689836755,0.027909426013691417,0.00631911532385466,0.0,0.013164823591363875
Confrontation,0.03418803418803419,0.07264957264957266,0.0641025641025641,0.05982905982905983,0.03418803418803419,0.021367521367521368,0.042735042735042736,0.029914529914529916,0.029914529914529916,0.02564102564102564,0.02564102564102564,0.03418803418803419,0.021367521367521368,0.04700854700854701,0.029914529914529916,0.05555555555555555,0.05982905982905983,0.042735042735042736,0.04700854700854701,0.038461538461538464,0.021367521367521368,0.029914529914529916,0.02564102564102564,0.02564102564102564,0.01282051282051282,0.008547008547008548,0.01282051282051282,0.01282051282051282,0.017094017094017096,0.008547008547008548,0.004273504273504274,0.004273504273504274
Déviations,#jodelet,#hauteroche,#chevalier,#la-roque,#polixene,#aminte,#silvanire,#la-fleur,#clomire,#selvage,#forestan,#dorise,#montan,#filene,#dafnis,#isabelle,#marine,#panfile,#tersandre,#ragotin,#le-docteur,#clorinde,#tancrede,#arsace,#hermine,#arimon,#armide,#l-ombre,#renaud,#agis,#un-triton #une-sirene,#l-amour
#jodelet,32.23684210526316,13.473684210526315,8.982456140350877,1.4824561403508774,0.15789473684210525,0.07894736842105263,4.491228070175438,2.4590643274853803,0.23684210526315788,0.15789473684210525,0.15789473684210525,0.23684210526315788,0.15789473684210525,0.47368421052631576,0.3157894736842105,0.39473684210526316,0.47368421052631576,0.23684210526315788,0.23684210526315788,0.15789473684210525,0.07894736842105263,0.39473684210526316,0.39473684210526316,0.39473684210526316,0.15789473684210525,0.07894736842105263,0.39473684210526316,0.15789473684210525,0.3157894736842105,0.07894736842105263,0.07894736842105263,0.15789473684210525
#hauteroche,13.473684210526315,26.94736842105263,17.964912280701753,8.881578947368421,8.982456140350877,4.491228070175438,8.982456140350877,4.918128654970761,0.47368421052631576,0.3157894736842105,0.3157894736842105,0.47368421052631576,0.3157894736842105,0.9473684210526315,0.631578947368421,0.7894736842105263,0.9473684210526315,0.47368421052631576,0.47368421052631576,0.3157894736842105,0.15789473684210525,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.3157894736842105,0.15789473684210525,0.7894736842105263,0.3157894736842105,0.631578947368421,0.15789473684210525,0.15789473684210525,0.3157894736842105
#chevalier,8.982456140350877,17.964912280701753,30.42105263157895,15.796052631578949,15.210526315789474,7.605263157894737,15.210526315789474,1.4824561403508774,0.3157894736842105,0.21052631578947367,0.21052631578947367,0.3157894736842105,0.21052631578947367,0.631578947368421,0.42105263157894735,0.5263157894736842,0.631578947368421,0.3157894736842105,0.3157894736842105,0.21052631578947367,0.10526315789473684,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.21052631578947367,0.10526315789473684,0.5263157894736842,0.21052631578947367,0.42105263157894735,0.10526315789473684,0.10526315789473684,0.21052631578947367
#la-roque,1.4824561403508774,8.881578947368421,15.796052631578949,30.42105263157895,15.210526315789474,7.605263157894737,15.210526315789474,8.982456140350877,0.3157894736842105,0.21052631578947367,0.21052631578947367,0.3157894736842105,0.21052631578947367,0.631578947368421,0.42105263157894735,0.5263157894736842,0.631578947368421,0.3157894736842105,0.3157894736842105,0.21052631578947367,0.10526315789473684,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.21052631578947367,0.10526315789473684,0.5263157894736842,0.21052631578947367,0.42105263157894735,0.10526315789473684,0.10526315789473684,0.21052631578947367
#polixene,0.15789473684210525,8.982456140350877,15.210526315789474,15.210526315789474,34.10526315789474,17.05263157894737,7.605263157894737,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.3157894736842105,0.21052631578947367,0.2631578947368421,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.10526315789473684,0.05263157894736842,0.2631578947368421,0.10526315789473684,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.10526315789473684
#aminte,0.07894736842105263,4.491228070175438,7.605263157894737,7.605263157894737,17.05263157894737,36.02631578947369,17.05263157894737,0.07894736842105263,0.07894736842105263,0.05263157894736842,0.05263157894736842,0.07894736842105263,0.05263157894736842,0.15789473684210525,0.10526315789473684,0.13157894736842105,0.15789473684210525,0.07894736842105263,0.07894736842105263,0.05263157894736842,0.02631578947368421,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.05263157894736842,0.02631578947368421,0.13157894736842105,0.05263157894736842,0.10526315789473684,0.02631578947368421,0.02631578947368421,0.05263157894736842
#silvanire,4.491228070175438,8.982456140350877,15.210526315789474,15.210526315789474,7.605263157894737,17.05263157894737,34.10526315789474,4.491228070175438,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.3157894736842105,0.21052631578947367,0.2631578947368421,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.10526315789473684,0.05263157894736842,0.2631578947368421,0.10526315789473684,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.10526315789473684
#la-fleur,2.4590643274853803,4.918128654970761,1.4824561403508774,8.982456140350877,0.15789473684210525,0.07894736842105263,4.491228070175438,32.23684210526316,0.23684210526315788,0.15789473684210525,0.15789473684210525,0.23684210526315788,0.15789473684210525,0.47368421052631576,0.3157894736842105,0.39473684210526316,0.47368421052631576,0.23684210526315788,0.23684210526315788,0.15789473684210525,0.07894736842105263,0.39473684210526316,0.39473684210526316,0.39473684210526316,0.15789473684210525,0.07894736842105263,0.39473684210526316,0.15789473684210525,0.3157894736842105,0.07894736842105263,0.07894736842105263,0.15789473684210525
#clomire,0.23684210526315788,0.47368421052631576,0.3157894736842105,0.3157894736842105,0.15789473684210525,0.07894736842105263,0.15789473684210525,0.23684210526315788,32.23684210526316,4.491228070175438,4.491228070175438,2.4590643274853803,0.15789473684210525,4.918128654970761,8.982456140350877,0.39473684210526316,0.47368421052631576,0.23684210526315788,0.23684210526315788,0.15789473684210525,0.07894736842105263,0.39473684210526316,0.39473684210526316,0.39473684210526316,0.15789473684210525,0.07894736842105263,0.39473684210526316,0.15789473684210525,0.3157894736842105,0.07894736842105263,0.07894736842105263,0.15789473684210525
#selvage,0.15789473684210525,0.3157894736842105,0.21052631578947367,0.21052631578947367,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.15789473684210525,4.491228070175438,34.10526315789474,34.10526315789474,4.491228070175438,7.605263157894737,1.4824561403508774,0.21052631578947367,0.2631578947368421,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.10526315789473684,0.05263157894736842,0.2631578947368421,0.10526315789473684,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.10526315789473684
#selvage,0.15789473684210525,0.3157894736842105,0.21052631578947367,0.21052631578947367,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.15789473684210525,4.491228070175438,34.10526315789474,34.10526315789474,4.491228070175438,7.605263157894737,1.4824561403508774,0.21052631578947367,0.2631578947368421,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.10526315789473684,0.05263157894736842,0.2631578947368421,0.10526315789473684,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.10526315789473684
