VALEUR,#madeleine,#moliere
Fréquences (scènes),0.6666666666666666,1.0
Fréquences(répliques),0.3872549019607843,0.6127450980392157
Confrontation,0.5,0.5
Déviations,#madeleine,#moliere
#madeleine,0.3333333333333334,0.0
#moliere,0.0,0.0
Successions,#madeleine,#moliere
#madeleine,0.0,1.0
#moliere,1.0,0.0
