VALEUR,#mouffetard,#gedeon
Fréquences (scènes),1.0,1.0
Fréquences(répliques),0.9558823529411765,0.04411764705882353
Confrontation,0.5,0.5
Déviations,#mouffetard,#gedeon
#mouffetard,0.0,0.0
#mouffetard,0.0,0.0
Successions,#mouffetard,#gedeon
#mouffetard,0.0,1.0
#gedeon,1.0,0.0
