VALEUR,#le-choeur,#le-maitre-de-chant,#le-premier-page,#le-maitre-de-ballets,#le-deuxieme-page,#vincent,#marie,#les-pages,#la-comtesse,#josephine,#le-chabellan,#eugene,#le-page,#un-deuxieme-page,#le-duc,#marie #vincent,#rustan,#l-empereur
Fréquences (scènes),0.26666666666666666,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.3333333333333333,0.6666666666666666,0.06666666666666667,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667
Fréquences(répliques),0.14450867052023122,0.05202312138728324,0.03468208092485549,0.03468208092485549,0.011560693641618497,0.12716763005780346,0.24277456647398843,0.005780346820809248,0.06358381502890173,0.09248554913294797,0.0,0.09826589595375723,0.0,0.0,0.06936416184971098,0.023121387283236993,0.0,0.0
Confrontation,0.1171875,0.0703125,0.0703125,0.03125,0.03125,0.09375,0.09375,0.0390625,0.0859375,0.140625,0.03125,0.0859375,0.0234375,0.0234375,0.0234375,0.015625,0.0078125,0.015625
Déviations,#le-choeur,#le-maitre-de-chant,#le-premier-page,#le-maitre-de-ballets,#le-deuxieme-page,#vincent,#marie,#les-pages,#la-comtesse,#josephine,#le-chabellan,#eugene,#le-page,#un-deuxieme-page,#le-duc,#marie #vincent,#rustan,#l-empereur
#le-choeur,8.066666666666668,4.033333333333334,4.033333333333334,2.016666666666667,2.016666666666667,0.004166666666666665,0.004166666666666665,2.016666666666667,0.0833333333333333,0.1666666666666666,2.016666666666667,0.0833333333333333,0.26666666666666666,0.26666666666666666,0.5333333333333333,0.26666666666666666,0.26666666666666666,2.016666666666667
#le-maitre-de-chant,4.033333333333334,11.266666666666667,11.266666666666667,5.633333333333334,5.633333333333334,0.4083333333333334,0.4083333333333334,5.633333333333334,0.6666666666666666,1.3333333333333333,0.13333333333333333,0.6666666666666666,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.13333333333333333
#le-maitre-de-chant,4.033333333333334,11.266666666666667,11.266666666666667,5.633333333333334,5.633333333333334,0.4083333333333334,0.4083333333333334,5.633333333333334,0.6666666666666666,1.3333333333333333,0.13333333333333333,0.6666666666666666,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.13333333333333333
#le-maitre-de-ballets,2.016666666666667,5.633333333333334,5.633333333333334,13.066666666666668,13.066666666666668,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.3333333333333333,0.6666666666666666,0.06666666666666667,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667
#le-maitre-de-ballets,2.016666666666667,5.633333333333334,5.633333333333334,13.066666666666668,13.066666666666668,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.3333333333333333,0.6666666666666666,0.06666666666666667,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667
#vincent,0.004166666666666665,0.4083333333333334,0.4083333333333334,0.26666666666666666,0.26666666666666666,8.066666666666668,8.066666666666668,2.016666666666667,0.3333333333333334,1.0416666666666665,0.26666666666666666,1.3333333333333333,0.26666666666666666,0.26666666666666666,0.5333333333333333,2.016666666666667,0.26666666666666666,0.26666666666666666
#vincent,0.004166666666666665,0.4083333333333334,0.4083333333333334,0.26666666666666666,0.26666666666666666,8.066666666666668,8.066666666666668,2.016666666666667,0.3333333333333334,1.0416666666666665,0.26666666666666666,1.3333333333333333,0.26666666666666666,0.26666666666666666,0.5333333333333333,2.016666666666667,0.26666666666666666,0.26666666666666666
#les-pages,2.016666666666667,5.633333333333334,5.633333333333334,0.06666666666666667,0.06666666666666667,2.016666666666667,2.016666666666667,13.066666666666668,0.3333333333333333,0.6666666666666666,0.06666666666666667,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667
