VALEUR,#laforet,#moliere,#de-brie,#montespan,#chapelle,#une-voix,#l-exempt
Fréquences (scènes),0.8181818181818182,0.7272727272727273,0.6363636363636364,0.8181818181818182,0.45454545454545453,0.09090909090909091,0.09090909090909091
Fréquences(répliques),0.07624633431085044,0.36070381231671556,0.06158357771260997,0.3152492668621701,0.18035190615835778,0.002932551319648094,0.002932551319648094
Confrontation,0.20634920634920634,0.18253968253968253,0.18253968253968253,0.20634920634920634,0.14285714285714285,0.03968253968253968,0.03968253968253968
Déviations,#laforet,#moliere,#de-brie,#montespan,#chapelle,#une-voix,#l-exempt
#laforet,0.36363636363636337,0.04545454545454552,0.012987012987012962,0.01795735129068468,0.20202020202020204,0.04040404040404038,0.04040404040404038
#moliere,0.04545454545454552,0.818181818181818,0.16233766233766236,0.04545454545454552,0.11136363636363633,0.10227272727272725,0.10227272727272725
#de-brie,0.012987012987012962,0.16233766233766236,1.4545454545454553,0.012987012987012962,0.01038961038961037,0.2077922077922078,0.2077922077922078
#montespan,0.01795735129068468,0.04545454545454552,0.012987012987012962,0.36363636363636337,0.20202020202020204,0.04040404040404038,0.04040404040404038
#chapelle,0.20202020202020204,0.11136363636363647,0.01038961038961037,0.20202020202020204,3.2727272727272734,0.6545454545454544,0.6545454545454544
#une-voix,0.04040404040404038,0.10227272727272725,0.2077922077922078,0.04040404040404038,0.6545454545454544,9.09090909090909,0.09090909090909091
#l-exempt,0.04040404040404038,0.10227272727272725,0.2077922077922078,0.04040404040404038,0.6545454545454544,0.09090909090909091,9.09090909090909
Successions,#laforet,#moliere,#de-brie,#montespan,#chapelle,#une-voix,#l-exempt
#laforet,0.0,0.6666666666666666,0.14814814814814814,0.07407407407407407,0.1111111111111111,0.0,0.0
#moliere,0.1978021978021978,0.0,0.17582417582417584,0.4725274725274725,0.14285714285714285,0.01098901098901099,0.0
#de-brie,0.1111111111111111,0.5185185185185185,0.0,0.18518518518518517,0.18518518518518517,0.0,0.0
#montespan,0.07246376811594203,0.6666666666666666,0.014492753623188406,0.0,0.2463768115942029,0.0,0.0
#chapelle,0.05,0.325,0.15,0.425,0.0,0.025,0.025
#une-voix,0.0,0.0,0.0,0.5,0.5,0.0,0.0
#l-exempt,0.0,0.0,0.0,0.0,1.0,0.0,0.0
