VALEUR,#climene,#silvandre,#silvie #amaryllis,#choeurs-des-nymphes-des-bergers-et-des-bergeres,#amyntas #menalque,#alcippe,#lycidas #choeurs,#thyrsis,#silvie,#alcimedon,#daphnis,#choeurs,#le-parti-de-daphnis,#le-parti-de-silvandre,#philene,#les-choeurs,#deux-basques,#daphnis #silvie,#deux-bretonnes,#silvandre #climene #silvie,#un-sauvage,#choeur-des-sauvages,#lycidas,#amaryllis,#lycidas #alcippe,#amaryllis #lycidas #alcippe,#un-africain,#un-sauvage #les-choeurs
Fréquences (scènes),0.42857142857142855,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
Fréquences(répliques),0.07111111111111111,0.11333333333333333,0.013333333333333334,0.008888888888888889,0.03111111111111111,0.02666666666666667,0.011111111111111112,0.011111111111111112,0.1111111111111111,0.024444444444444446,0.10222222222222223,0.008888888888888889,0.011111111111111112,0.015555555555555555,0.024444444444444446,0.07111111111111111,0.03111111111111111,0.011111111111111112,0.03333333333333333,0.035555555555555556,0.028888888888888888,0.03111111111111111,0.051111111111111114,0.04666666666666667,0.013333333333333334,0.017777777777777778,0.035555555555555556,0.008888888888888889
Confrontation,0.06944444444444445,0.06944444444444445,0.013888888888888888,0.013888888888888888,0.023148148148148147,0.05555555555555555,0.023148148148148147,0.023148148148148147,0.09722222222222222,0.023148148148148147,0.05555555555555555,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.09722222222222222,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.032407407407407406,0.032407407407407406,0.032407407407407406,0.032407407407407406,0.032407407407407406,0.032407407407407406,0.009259259259259259,0.009259259259259259
Déviations,#climene,#silvandre,#silvie #amaryllis,#choeurs-des-nymphes-des-bergers-et-des-bergeres,#amyntas #menalque,#alcippe,#lycidas #choeurs,#thyrsis,#silvie,#alcimedon,#daphnis,#choeurs,#le-parti-de-daphnis,#le-parti-de-silvandre,#philene,#les-choeurs,#deux-basques,#daphnis #silvie,#deux-bretonnes,#silvandre #climene #silvie,#un-sauvage,#choeur-des-sauvages,#lycidas,#amaryllis,#lycidas #alcippe,#amaryllis #lycidas #alcippe,#un-africain,#un-sauvage #les-choeurs
#climene,2.2857142857142865,2.2857142857142865,0.7619047619047619,0.7619047619047619,0.42857142857142855,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.04761904761904765,0.42857142857142855,0.023809523809523826,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.29761904761904756,0.42857142857142855,0.42857142857142855,0.7619047619047619,0.7619047619047619,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855
#climene,2.2857142857142865,2.2857142857142865,0.7619047619047619,0.7619047619047619,0.42857142857142855,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.04761904761904765,0.42857142857142855,0.023809523809523826,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.29761904761904756,0.42857142857142855,0.42857142857142855,0.7619047619047619,0.7619047619047619,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855
#silvie #amaryllis,0.7619047619047619,0.7619047619047619,5.142857142857144,5.142857142857144,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
#silvie #amaryllis,0.7619047619047619,0.7619047619047619,5.142857142857144,5.142857142857144,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
#amyntas #menalque,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.14285714285714285,5.142857142857144,1.7857142857142858,5.142857142857144,5.142857142857144,0.3214285714285715,5.142857142857144,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
#alcippe,0.8571428571428571,0.8571428571428571,0.2857142857142857,0.2857142857142857,1.7857142857142858,3.5714285714285716,1.7857142857142858,1.7857142857142858,0.017857142857142842,1.7857142857142858,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.017857142857142842,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,0.2857142857142857,0.2857142857142857
