VALEUR,#pauline,#lisette,#adeline,#rosa,#la-presidente,#les-deux-choristes,#toutes
Fréquences (scènes),1.0,0.6,0.6,0.6,0.6,0.2,0.2
Fréquences(répliques),0.2891566265060241,0.2289156626506024,0.03614457831325301,0.21084337349397592,0.22289156626506024,0.006024096385542169,0.006024096385542169
Confrontation,0.21875,0.109375,0.171875,0.171875,0.171875,0.078125,0.078125
Déviations,#pauline,#lisette,#adeline,#rosa,#la-presidente,#les-deux-choristes,#toutes
#pauline,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#lisette,0.0,0.8000000000000003,0.3555555555555554,0.022222222222222265,0.3555555555555554,0.6000000000000001,0.6000000000000001
#adeline,0.0,0.3555555555555554,0.8000000000000003,0.022222222222222265,0.8000000000000003,0.2666666666666665,0.2666666666666665
#rosa,0.0,0.022222222222222265,0.022222222222222265,0.8000000000000003,0.022222222222222265,0.2666666666666665,0.2666666666666665
#adeline,0.0,0.3555555555555554,0.8000000000000003,0.022222222222222265,0.8000000000000003,0.2666666666666665,0.2666666666666665
#les-deux-choristes,0.0,0.6,0.2666666666666667,0.2666666666666667,0.2666666666666667,3.2000000000000006,3.2000000000000006
#les-deux-choristes,0.0,0.6,0.2666666666666667,0.2666666666666667,0.2666666666666667,3.2000000000000006,3.2000000000000006
Successions,#pauline,#lisette,#adeline,#rosa,#la-presidente,#les-deux-choristes,#toutes
#pauline,0.0,0.5416666666666666,0.041666666666666664,0.125,0.2916666666666667,0.0,0.0
#lisette,0.5416666666666666,0.0,0.041666666666666664,0.2916666666666667,0.125,0.0,0.0
#adeline,0.16666666666666666,0.0,0.0,0.0,0.8333333333333334,0.0,0.0
#rosa,0.0625,0.5,0.125,0.0,0.25,0.0,0.0625
#la-presidente,0.47619047619047616,0.14285714285714285,0.047619047619047616,0.2857142857142857,0.0,0.047619047619047616,0.0
#les-deux-choristes,0.0,0.0,1.0,0.0,0.0,0.0,0.0
#toutes,0.0,0.0,0.0,0.0,1.0,0.0,0.0
