VALEUR,#promethee,#encelade-typhon,#typhon,#encelade,#promethee #deux-titans,#choeur-des-dieux-infernaux,#nemesis,#les-trois-parques,#choeur-des-nymphes,#dryade,#choeur,#pandore,#nymphes #titans,#pandore-promethee,#mercure,#pandore #promethee,#jupiter,#choeur-des-dieux,#neptune,#pluton,#les-trois-graces,#une-voix,#choeur-de-titans,#choeurs-des-nymphes,#les-titans,#les-dieux,#dieux-titans,#le-destin,#une-nymphe,#une-autre-nymphe,#le-choeur,#furies-et-demons,#l-amour,#promethee #pandore
Fréquences (scènes),0.8333333333333334,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
Fréquences(répliques),0.23384615384615384,0.006153846153846154,0.012307692307692308,0.03076923076923077,0.012307692307692308,0.009230769230769232,0.06153846153846154,0.006153846153846154,0.033846153846153845,0.009230769230769232,0.015384615384615385,0.2353846153846154,0.007692307692307693,0.015384615384615385,0.038461538461538464,0.0015384615384615385,0.09076923076923077,0.016923076923076923,0.0015384615384615385,0.0015384615384615385,0.006153846153846154,0.015384615384615385,0.009230769230769232,0.006153846153846154,0.009230769230769232,0.006153846153846154,0.003076923076923077,0.018461538461538463,0.013846153846153847,0.012307692307692308,0.007692307692307693,0.024615384615384615,0.021538461538461538,0.006153846153846154
Confrontation,0.08413461538461539,0.019230769230769232,0.019230769230769232,0.04326923076923077,0.019230769230769232,0.019230769230769232,0.040865384615384616,0.019230769230769232,0.06009615384615385,0.019230769230769232,0.0625,0.08413461538461539,0.019230769230769232,0.019230769230769232,0.038461538461538464,0.019230769230769232,0.04326923076923077,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.02403846153846154,0.02403846153846154,0.02403846153846154,0.02403846153846154,0.02403846153846154,0.02403846153846154,0.021634615384615384,0.021634615384615384,0.021634615384615384,0.021634615384615384,0.021634615384615384,0.021634615384615384
Déviations,#promethee,#encelade-typhon,#typhon,#encelade,#promethee #deux-titans,#choeur-des-dieux-infernaux,#nemesis,#les-trois-parques,#choeur-des-nymphes,#dryade,#choeur,#pandore,#nymphes #titans,#pandore-promethee,#mercure,#pandore #promethee,#jupiter,#choeur-des-dieux,#neptune,#pluton,#les-trois-graces,#une-voix,#choeur-de-titans,#choeurs-des-nymphes,#les-titans,#les-dieux,#dieux-titans,#le-destin,#une-nymphe,#une-autre-nymphe,#le-choeur,#furies-et-demons,#l-amour,#promethee #pandore
#promethee,0.16666666666666655,0.03333333333333337,0.03333333333333337,0.06666666666666674,0.03333333333333337,0.03333333333333337,0.06666666666666674,0.03333333333333337,0.1,0.03333333333333337,0.1,0.03333333333333328,0.03333333333333337,0.03333333333333337,0.26666666666666655,0.03333333333333337,0.26666666666666655,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.03333333333333337,0.03333333333333337,0.03333333333333337,0.03333333333333337,0.03333333333333337,0.03333333333333337,0.03333333333333337,0.03333333333333337,0.03333333333333337,0.03333333333333337,0.03333333333333337,0.03333333333333337
#encelade-typhon,0.03333333333333332,4.166666666666668,4.166666666666668,1.3333333333333337,4.166666666666668,4.166666666666668,1.3333333333333337,4.166666666666668,0.5,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
#encelade-typhon,0.03333333333333332,4.166666666666668,4.166666666666668,1.3333333333333337,4.166666666666668,4.166666666666668,1.3333333333333337,4.166666666666668,0.5,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
#encelade,0.06666666666666664,1.3333333333333337,1.3333333333333337,2.6666666666666674,1.3333333333333337,1.3333333333333337,0.1666666666666667,1.3333333333333337,0.0,0.3333333333333333,0.0,0.0833333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.1666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333337,1.3333333333333337,1.3333333333333337,1.3333333333333337,1.3333333333333337,1.3333333333333337,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
#encelade-typhon,0.03333333333333332,4.166666666666668,4.166666666666668,1.3333333333333337,4.166666666666668,4.166666666666668,1.3333333333333337,4.166666666666668,0.5,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
#encelade-typhon,0.03333333333333332,4.166666666666668,4.166666666666668,1.3333333333333337,4.166666666666668,4.166666666666668,1.3333333333333337,4.166666666666668,0.5,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
