VALEUR,#la-serre,#chapelain,#cassaigne
Fréquences (scènes),0.4,0.6,0.6
Fréquences(répliques),0.42028985507246375,0.4251207729468599,0.15458937198067632
Confrontation,0.3333333333333333,0.3333333333333333,0.3333333333333333
Déviations,#la-serre,#chapelain,#cassaigne
#la-serre,1.7999999999999998,0.03333333333333332,0.03333333333333332
#chapelain,0.03333333333333339,0.8000000000000003,0.3555555555555554
#cassaigne,0.03333333333333339,0.3555555555555554,0.8000000000000003
Successions,#la-serre,#chapelain,#cassaigne
#la-serre,0.0,0.56,0.44
#chapelain,0.7142857142857143,0.047619047619047616,0.23809523809523808
#cassaigne,0.5882352941176471,0.35294117647058826,0.058823529411764705
