VALEUR,#alison,#mathurin,#colin,#suson,#mathurin #colin,#ensemble
Fréquences (scènes),0.7272727272727273,0.45454545454545453,0.45454545454545453,0.6363636363636364,0.09090909090909091,0.09090909090909091
Fréquences(répliques),0.2610062893081761,0.22641509433962265,0.2358490566037736,0.14779874213836477,0.006289308176100629,0.12264150943396226
Confrontation,0.21666666666666667,0.2,0.21666666666666667,0.23333333333333334,0.06666666666666667,0.06666666666666667
Déviations,#alison,#mathurin,#colin,#suson,#mathurin #colin,#ensemble
#alison,0.818181818181818,0.11136363636363633,0.11136363636363633,0.0016233766233766204,0.10227272727272725,0.10227272727272725
#mathurin,0.11136363636363647,3.2727272727272734,1.3127272727272732,0.01038961038961037,0.6545454545454544,0.6545454545454544
#colin,0.11136363636363647,1.3127272727272732,3.2727272727272734,0.21038961038961046,0.6545454545454544,0.6545454545454544
#suson,0.0016233766233766204,0.01038961038961037,0.21038961038961046,1.4545454545454553,0.2077922077922078,0.2077922077922078
#mathurin #colin,0.10227272727272725,0.6545454545454544,0.6545454545454544,0.2077922077922078,9.09090909090909,0.09090909090909091
#ensemble,0.10227272727272725,0.6545454545454544,0.6545454545454544,0.2077922077922078,0.09090909090909091,9.09090909090909
Successions,#alison,#mathurin,#colin,#suson,#mathurin #colin,#ensemble
#alison,0.0,0.16393442622950818,0.32786885245901637,0.4918032786885246,0.01639344262295082,0.0
#mathurin,0.4146341463414634,0.07317073170731707,0.3170731707317073,0.1951219512195122,0.0,0.0
#colin,0.42857142857142855,0.4523809523809524,0.0,0.07142857142857142,0.023809523809523808,0.023809523809523808
#suson,0.6428571428571429,0.16666666666666666,0.19047619047619047,0.0,0.0,0.0
#mathurin #colin,0.0,0.5,0.0,0.5,0.0,0.0
#ensemble,0.0,0.5,0.0,0.0,0.0,0.5
