VALEUR,#mars,#la-fortune,#la-renommee,#l-amour,#la-gloire,#la-comedie,#la-musique,#les-arts #les-plaisirs,#la-comedie #la-musique,#tous-ensemble,#la-comedie #la-musique #un-art,#palemon,#glaucus,#celie,#melisse,#silla,#florise,#asterie,#dorine,#premier-satyre,#second-satyre,#troisieme-satyre,#quatrieme-satyre,#cnquieme-satyre,#circe,#melicerte,#tircis,#silvie,#silvie #tircis,#venus,#le-faune,#la-dryade,#faune #dryade,#le-soleil,#neptune,#jupiter,#sylvain,#choeur-de-divinites,#sylvain #dryade,#choeur-des-divinites
Fréquences (scènes),0.058823529411764705,0.058823529411764705,0.0392156862745098,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.23529411764705882,0.3333333333333333,0.0392156862745098,0.0196078431372549,0.17647058823529413,0.19607843137254902,0.3137254901960784,0.3137254901960784,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.43137254901960786,0.09803921568627451,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.058823529411764705,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549
Fréquences(répliques),0.012300531914893617,0.010638297872340425,0.021941489361702128,0.03789893617021277,0.0026595744680851063,0.0019946808510638296,0.003989361702127659,0.0003324468085106383,0.0019946808510638296,0.0026595744680851063,0.0013297872340425532,0.07579787234042554,0.15392287234042554,0.018617021276595744,0.0036569148936170214,0.07513297872340426,0.03125,0.1163563829787234,0.06549202127659574,0.006981382978723404,0.00964095744680851,0.003989361702127659,0.003324468085106383,0.0019946808510638296,0.2237367021276596,0.057180851063829786,0.006316489361702127,0.005651595744680851,0.0026595744680851063,0.003989361702127659,0.003989361702127659,0.0019946808510638296,0.0006648936170212766,0.003324468085106383,0.007646276595744681,0.0036569148936170214,0.003324468085106383,0.0026595744680851063,0.006648936170212766,0.0026595744680851063
Confrontation,0.01904761904761905,0.01904761904761905,0.016666666666666666,0.016666666666666666,0.009523809523809525,0.011904761904761904,0.011904761904761904,0.011904761904761904,0.011904761904761904,0.011904761904761904,0.011904761904761904,0.05952380952380952,0.08333333333333333,0.009523809523809525,0.007142857142857143,0.05952380952380952,0.06428571428571428,0.09761904761904762,0.08095238095238096,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.09523809523809523,0.01904761904761905,0.011904761904761904,0.011904761904761904,0.011904761904761904,0.004761904761904762,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.0,0.02142857142857143,0.004761904761904762,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285
Déviations,#mars,#la-fortune,#la-renommee,#l-amour,#la-gloire,#la-comedie,#la-musique,#les-arts #les-plaisirs,#la-comedie #la-musique,#tous-ensemble,#la-comedie #la-musique #un-art,#palemon,#glaucus,#celie,#melisse,#silla,#florise,#asterie,#dorine,#premier-satyre,#second-satyre,#troisieme-satyre,#quatrieme-satyre,#cnquieme-satyre,#circe,#melicerte,#tircis,#silvie,#silvie #tircis,#venus,#le-faune,#la-dryade,#faune #dryade,#le-soleil,#neptune,#jupiter,#sylvain,#choeur-de-divinites,#sylvain #dryade,#choeur-des-divinites
#mars,45.176470588235304,45.176470588235304,30.11764705882353,30.11764705882353,15.058823529411764,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.7058823529411764,1.0,0.11764705882352941,0.058823529411764705,0.5294117647058824,0.5882352941176471,0.9411764705882353,0.9411764705882353,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,1.2941176470588236,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.1764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705
#mars,45.176470588235304,45.176470588235304,30.11764705882353,30.11764705882353,15.058823529411764,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.7058823529411764,1.0,0.11764705882352941,0.058823529411764705,0.5294117647058824,0.5882352941176471,0.9411764705882353,0.9411764705882353,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,1.2941176470588236,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.1764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705
#la-renommee,30.11764705882353,30.11764705882353,47.07843137254902,47.07843137254902,23.53921568627451,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.47058823529411764,0.6666666666666666,0.0784313725490196,0.0392156862745098,0.35294117647058826,0.39215686274509803,0.6274509803921569,0.6274509803921569,0.0784313725490196,0.0784313725490196,0.0784313725490196,0.0784313725490196,0.0784313725490196,0.8627450980392157,0.19607843137254902,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.11764705882352941,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098
#la-renommee,30.11764705882353,30.11764705882353,47.07843137254902,47.07843137254902,23.53921568627451,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.47058823529411764,0.6666666666666666,0.0784313725490196,0.0392156862745098,0.35294117647058826,0.39215686274509803,0.6274509803921569,0.6274509803921569,0.0784313725490196,0.0784313725490196,0.0784313725490196,0.0784313725490196,0.0784313725490196,0.8627450980392157,0.19607843137254902,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.11764705882352941,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098
#la-gloire,15.058823529411764,15.058823529411764,23.53921568627451,23.53921568627451,49.01960784313725,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.23529411764705882,0.3333333333333333,0.0392156862745098,0.0196078431372549,0.17647058823529413,0.19607843137254902,0.3137254901960784,0.3137254901960784,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.43137254901960786,0.09803921568627451,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.058823529411764705,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549
#la-comedie,0.058823529411764705,0.058823529411764705,0.0392156862745098,0.0392156862745098,0.0196078431372549,49.01960784313725,49.01960784313725,49.01960784313725,49.01960784313725,49.01960784313725,49.01960784313725,0.23529411764705882,0.3333333333333333,0.0392156862745098,0.0196078431372549,0.17647058823529413,0.19607843137254902,0.3137254901960784,0.3137254901960784,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.43137254901960786,0.09803921568627451,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.058823529411764705,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549
#la-comedie,0.058823529411764705,0.058823529411764705,0.0392156862745098,0.0392156862745098,0.0196078431372549,49.01960784313725,49.01960784313725,49.01960784313725,49.01960784313725,49.01960784313725,49.01960784313725,0.23529411764705882,0.3333333333333333,0.0392156862745098,0.0196078431372549,0.17647058823529413,0.19607843137254902,0.3137254901960784,0.3137254901960784,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.43137254901960786,0.09803921568627451,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.058823529411764705,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549
