VALEUR,#flore,#climene #daphne,#tircis #dorilas,#tircis,#dorilas,#climene,#daphne,#tous,#tous-deux,#pan,#flore #pan,#les-quatre-amants,#bergere,#argan,#toinette,#angelique,#beline,#le-notaire,#polichinelle,#une-vieille,#archers,#cleante,#monsieur-diafoirus,#thomas-diafoirus,#louison,#beralde,#premiere-femme-maure,#seconde-femme-maure,#troisieme-femme-maure,#quatrieme-femme-maure,#ensemble-des-femmes-maures,#monsieur-fleurant,#monsieur-purgon,#praeses,#primus-doctor,#bachelierus,#chorus,#secundus-doctor,#tertius-doctor,#quintus-doctor,#chirurgus
Fréquences (scènes),0.027777777777777776,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.0,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.7222222222222222,0.6111111111111112,0.25,0.16666666666666666,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.3611111111111111,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fréquences(répliques),0.10344827586206896,0.020114942528735632,0.008620689655172414,0.05172413793103448,0.04597701149425287,0.011494252873563218,0.011494252873563218,0.05172413793103448,0.005747126436781609,0.05172413793103448,0.005747126436781609,0.0028735632183908046,0.0,0.0,0.0,0.04597701149425287,0.0,0.0,0.0028735632183908046,0.0,0.08045977011494253,0.05747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07183908045977011,0.020114942528735632,0.12931034482758622,0.07183908045977011,0.02586206896551724,0.07758620689655173,0.011494252873563218,0.034482758620689655
Confrontation,0.014598540145985401,0.029197080291970802,0.029197080291970802,0.014598540145985401,0.014598540145985401,0.0,0.0,0.014598540145985401,0.0,0.0,0.014598540145985401,0.014598540145985401,0.0,0.19343065693430658,0.17518248175182483,0.08759124087591241,0.05474452554744526,0.0072992700729927005,0.0072992700729927005,0.0072992700729927005,0.0072992700729927005,0.058394160583941604,0.0364963503649635,0.0364963503649635,0.0036496350364963502,0.09124087591240876,0.014598540145985401,0.014598540145985401,0.014598540145985401,0.014598540145985401,0.014598540145985401,0.0072992700729927005,0.0072992700729927005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Déviations,#flore,#climene #daphne,#tircis #dorilas,#tircis,#dorilas,#climene,#daphne,#tous,#tous-deux,#pan,#flore #pan,#les-quatre-amants,#bergere,#argan,#toinette,#angelique,#beline,#le-notaire,#polichinelle,#une-vieille,#archers,#cleante,#monsieur-diafoirus,#thomas-diafoirus,#louison,#beralde,#premiere-femme-maure,#seconde-femme-maure,#troisieme-femme-maure,#quatrieme-femme-maure,#ensemble-des-femmes-maures,#monsieur-fleurant,#monsieur-purgon,#praeses,#primus-doctor,#bachelierus,#chorus,#secundus-doctor,#tertius-doctor,#quintus-doctor,#chirurgus
#flore,34.02777777777778,16.055555555555557,16.055555555555557,34.02777777777778,34.02777777777778,0.0,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.7222222222222222,0.6111111111111112,0.25,0.16666666666666666,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.3611111111111111,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#climene #daphne,16.055555555555557,32.111111111111114,32.111111111111114,16.055555555555557,16.055555555555557,0.0,0.0,16.055555555555557,0.0,0.0,16.055555555555557,16.055555555555557,0.05555555555555555,1.4444444444444444,1.2222222222222223,0.5,0.3333333333333333,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.7222222222222222,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#climene #daphne,16.055555555555557,32.111111111111114,32.111111111111114,16.055555555555557,16.055555555555557,0.0,0.0,16.055555555555557,0.0,0.0,16.055555555555557,16.055555555555557,0.05555555555555555,1.4444444444444444,1.2222222222222223,0.5,0.3333333333333333,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.7222222222222222,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#flore,34.02777777777778,16.055555555555557,16.055555555555557,34.02777777777778,34.02777777777778,0.0,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.7222222222222222,0.6111111111111112,0.25,0.16666666666666666,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.3611111111111111,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#flore,34.02777777777778,16.055555555555557,16.055555555555557,34.02777777777778,34.02777777777778,0.0,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.7222222222222222,0.6111111111111112,0.25,0.16666666666666666,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.3611111111111111,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#climene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
