VALEUR,#neadarne,#moustache,#tanzaï,#jonquille,#saugrenutio,#azort
Fréquences (scènes),0.6666666666666666,1.0,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.1111111111111111
Fréquences(répliques),0.28398058252427183,0.25970873786407767,0.13592233009708737,0.0825242718446602,0.220873786407767,0.01699029126213592
Confrontation,0.22916666666666666,0.3333333333333333,0.14583333333333334,0.10416666666666667,0.14583333333333334,0.041666666666666664
Déviations,#neadarne,#moustache,#tanzaï,#jonquille,#saugrenutio,#azort
#neadarne,1.0,0.0,0.0,0.3333333333333334,1.0416666666666665,0.6666666666666666
#moustache,0.0,0.0,0.0,0.0,0.0,0.0
#tanzaï,0.0,0.0,4.0,0.1666666666666667,0.0833333333333333,0.3333333333333333
#jonquille,0.3333333333333334,0.0,0.1666666666666667,5.444444444444445,0.8888888888888888,0.2222222222222222
#saugrenutio,1.0416666666666665,0.0,0.0833333333333333,0.8888888888888888,2.777777777777778,0.6944444444444445
#azort,0.6666666666666666,0.0,0.3333333333333333,0.2222222222222222,0.6944444444444445,7.111111111111111
Successions,#neadarne,#moustache,#tanzaï,#jonquille,#saugrenutio,#azort
#neadarne,0.03333333333333333,0.4,0.13333333333333333,0.26666666666666666,0.16666666666666666,0.0
#moustache,0.3448275862068966,0.0,0.2413793103448276,0.10344827586206896,0.3103448275862069,0.0
#tanzaï,0.4166666666666667,0.5,0.0,0.0,0.08333333333333333,0.0
#jonquille,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0
#saugrenutio,0.29411764705882354,0.5294117647058824,0.058823529411764705,0.0,0.0,0.11764705882352941
#azort,0.0,0.0,0.0,0.0,1.0,0.0
