VALEUR,#le-semainier,#robert,#madame-armand,#monsieur-mole,#monsieur-montvel,#madame-preville,#mademoiselle-hus,#mademoiselle-fanier,#mademoiselle-dugazon,#mademoiselle-doligny,#madame-mole,#mademoiselle-dumesnil,#monsieur-bourette,#monsieur-belmont,#monsieur-belcourt,#mademoiselle-saint-val,#madame-vestris,#monsieur-pontheuil,#un-gagiste,#madame-belcourt,#l-auteur,#mademoisellle-doligny,#monsieur-feuilli,#madame-drouin,#madame-bellecourt,#le-grand-pretre,#une-pretresse,#la-grande-pretresse,#pretresse-d-apollon
Fréquences (scènes),0.8571428571428571,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
Fréquences(répliques),0.1263318112633181,0.1141552511415525,0.0715372907153729,0.0289193302891933,0.015220700152207,0.0319634703196347,0.0106544901065449,0.0167427701674277,0.0030441400304414,0.0213089802130898,0.0045662100456621,0.0136986301369863,0.0060882800608828,0.0045662100456621,0.0380517503805175,0.0441400304414003,0.0350076103500761,0.0015220700152207,0.0015220700152207,0.0197869101978691,0.3226788432267884,0.0030441400304414,0.0030441400304414,0.0015220700152207,0.0015220700152207,0.0243531202435312,0.015220700152207,0.0197869101978691,0.0
Confrontation,0.06554307116104868,0.0056179775280898875,0.0018726591760299626,0.06179775280898876,0.05805243445692884,0.05805243445692884,0.05805243445692884,0.05805243445692884,0.028089887640449437,0.05805243445692884,0.028089887640449437,0.05805243445692884,0.028089887640449437,0.028089887640449437,0.05805243445692884,0.05805243445692884,0.028089887640449437,0.028089887640449437,0.0299625468164794,0.0299625468164794,0.0299625468164794,0.0299625468164794,0.0299625468164794,0.0299625468164794,0.0299625468164794,0.0056179775280898875,0.0056179775280898875,0.0056179775280898875,0.0056179775280898875
Déviations,#le-semainier,#robert,#madame-armand,#monsieur-mole,#monsieur-montvel,#madame-preville,#mademoiselle-hus,#mademoiselle-fanier,#mademoiselle-dugazon,#mademoiselle-doligny,#madame-mole,#mademoiselle-dumesnil,#monsieur-bourette,#monsieur-belmont,#monsieur-belcourt,#mademoiselle-saint-val,#madame-vestris,#monsieur-pontheuil,#un-gagiste,#madame-belcourt,#l-auteur,#mademoisellle-doligny,#monsieur-feuilli,#madame-drouin,#madame-bellecourt,#le-grand-pretre,#une-pretresse,#la-grande-pretresse,#pretresse-d-apollon
#le-semainier,0.14285714285714304,0.04761904761904765,0.023809523809523826,0.07142857142857152,0.04761904761904765,0.04761904761904765,0.04761904761904765,0.04761904761904765,0.023809523809523826,0.04761904761904765,0.023809523809523826,0.04761904761904765,0.023809523809523826,0.023809523809523826,0.04761904761904765,0.04761904761904765,0.023809523809523826,0.023809523809523826,0.023809523809523826,0.023809523809523826,0.023809523809523826,0.023809523809523826,0.023809523809523826,0.023809523809523826,0.023809523809523826,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571
#robert,0.04761904761904765,3.5714285714285716,0.2857142857142857,0.023809523809523826,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
#madame-armand,0.023809523809523826,0.2857142857142857,5.142857142857144,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
#monsieur-mole,0.07142857142857152,0.023809523809523826,0.42857142857142855,2.2857142857142865,1.5238095238095237,1.5238095238095237,1.5238095238095237,1.5238095238095237,0.7619047619047619,1.5238095238095237,0.7619047619047619,1.5238095238095237,0.7619047619047619,0.7619047619047619,1.5238095238095237,1.5238095238095237,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855
#monsieur-montvel,0.04761904761904765,0.5714285714285714,0.2857142857142857,1.5238095238095237,3.5714285714285716,3.5714285714285716,3.5714285714285716,3.5714285714285716,1.7857142857142858,3.5714285714285716,1.7857142857142858,3.5714285714285716,1.7857142857142858,1.7857142857142858,3.5714285714285716,3.5714285714285716,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
#monsieur-montvel,0.04761904761904765,0.5714285714285714,0.2857142857142857,1.5238095238095237,3.5714285714285716,3.5714285714285716,3.5714285714285716,3.5714285714285716,1.7857142857142858,3.5714285714285716,1.7857142857142858,3.5714285714285716,1.7857142857142858,1.7857142857142858,3.5714285714285716,3.5714285714285716,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
#monsieur-montvel,0.04761904761904765,0.5714285714285714,0.2857142857142857,1.5238095238095237,3.5714285714285716,3.5714285714285716,3.5714285714285716,3.5714285714285716,1.7857142857142858,3.5714285714285716,1.7857142857142858,3.5714285714285716,1.7857142857142858,1.7857142857142858,3.5714285714285716,3.5714285714285716,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
#monsieur-montvel,0.04761904761904765,0.5714285714285714,0.2857142857142857,1.5238095238095237,3.5714285714285716,3.5714285714285716,3.5714285714285716,3.5714285714285716,1.7857142857142858,3.5714285714285716,1.7857142857142858,3.5714285714285716,1.7857142857142858,1.7857142857142858,3.5714285714285716,3.5714285714285716,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
#mademoiselle-dugazon,0.023809523809523826,0.2857142857142857,0.14285714285714285,0.7619047619047619,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,5.142857142857144,1.7857142857142858,5.142857142857144,1.7857142857142858,5.142857142857144,5.142857142857144,1.7857142857142858,1.7857142857142858,5.142857142857144,5.142857142857144,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
#monsieur-montvel,0.04761904761904765,0.5714285714285714,0.2857142857142857,1.5238095238095237,3.5714285714285716,3.5714285714285716,3.5714285714285716,3.5714285714285716,1.7857142857142858,3.5714285714285716,1.7857142857142858,3.5714285714285716,1.7857142857142858,1.7857142857142858,3.5714285714285716,3.5714285714285716,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
#mademoiselle-dugazon,0.023809523809523826,0.2857142857142857,0.14285714285714285,0.7619047619047619,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,5.142857142857144,1.7857142857142858,5.142857142857144,1.7857142857142858,5.142857142857144,5.142857142857144,1.7857142857142858,1.7857142857142858,5.142857142857144,5.142857142857144,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
#monsieur-montvel,0.04761904761904765,0.5714285714285714,0.2857142857142857,1.5238095238095237,3.5714285714285716,3.5714285714285716,3.5714285714285716,3.5714285714285716,1.7857142857142858,3.5714285714285716,1.7857142857142858,3.5714285714285716,1.7857142857142858,1.7857142857142858,3.5714285714285716,3.5714285714285716,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
#mademoiselle-dugazon,0.023809523809523826,0.2857142857142857,0.14285714285714285,0.7619047619047619,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,5.142857142857144,1.7857142857142858,5.142857142857144,1.7857142857142858,5.142857142857144,5.142857142857144,1.7857142857142858,1.7857142857142858,5.142857142857144,5.142857142857144,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
#mademoiselle-dugazon,0.023809523809523826,0.2857142857142857,0.14285714285714285,0.7619047619047619,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,5.142857142857144,1.7857142857142858,5.142857142857144,1.7857142857142858,5.142857142857144,5.142857142857144,1.7857142857142858,1.7857142857142858,5.142857142857144,5.142857142857144,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
#monsieur-montvel,0.04761904761904765,0.5714285714285714,0.2857142857142857,1.5238095238095237,3.5714285714285716,3.5714285714285716,3.5714285714285716,3.5714285714285716,1.7857142857142858,3.5714285714285716,1.7857142857142858,3.5714285714285716,1.7857142857142858,1.7857142857142858,3.5714285714285716,3.5714285714285716,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
#monsieur-montvel,0.04761904761904765,0.5714285714285714,0.2857142857142857,1.5238095238095237,3.5714285714285716,3.5714285714285716,3.5714285714285716,3.5714285714285716,1.7857142857142858,3.5714285714285716,1.7857142857142858,3.5714285714285716,1.7857142857142858,1.7857142857142858,3.5714285714285716,3.5714285714285716,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
#mademoiselle-dugazon,0.023809523809523826,0.2857142857142857,0.14285714285714285,0.7619047619047619,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,5.142857142857144,1.7857142857142858,5.142857142857144,1.7857142857142858,5.142857142857144,5.142857142857144,1.7857142857142858,1.7857142857142858,5.142857142857144,5.142857142857144,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
#mademoiselle-dugazon,0.023809523809523826,0.2857142857142857,0.14285714285714285,0.7619047619047619,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,5.142857142857144,1.7857142857142858,5.142857142857144,1.7857142857142858,5.142857142857144,5.142857142857144,1.7857142857142858,1.7857142857142858,5.142857142857144,5.142857142857144,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
#un-gagiste,0.023809523809523826,0.2857142857142857,0.14285714285714285,0.7619047619047619,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,0.14285714285714285,1.7857142857142858,0.14285714285714285,1.7857142857142858,0.14285714285714285,0.14285714285714285,1.7857142857142858,1.7857142857142858,0.14285714285714285,0.14285714285714285,5.142857142857144,5.142857142857144,5.142857142857144,5.142857142857144,5.142857142857144,5.142857142857144,5.142857142857144,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
#un-gagiste,0.023809523809523826,0.2857142857142857,0.14285714285714285,0.7619047619047619,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,0.14285714285714285,1.7857142857142858,0.14285714285714285,1.7857142857142858,0.14285714285714285,0.14285714285714285,1.7857142857142858,1.7857142857142858,0.14285714285714285,0.14285714285714285,5.142857142857144,5.142857142857144,5.142857142857144,5.142857142857144,5.142857142857144,5.142857142857144,5.142857142857144,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
#un-gagiste,0.023809523809523826,0.2857142857142857,0.14285714285714285,0.7619047619047619,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,0.14285714285714285,1.7857142857142858,0.14285714285714285,1.7857142857142858,0.14285714285714285,0.14285714285714285,1.7857142857142858,1.7857142857142858,0.14285714285714285,0.14285714285714285,5.142857142857144,5.142857142857144,5.142857142857144,5.142857142857144,5.142857142857144,5.142857142857144,5.142857142857144,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
#un-gagiste,0.023809523809523826,0.2857142857142857,0.14285714285714285,0.7619047619047619,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,0.14285714285714285,1.7857142857142858,0.14285714285714285,1.7857142857142858,0.14285714285714285,0.14285714285714285,1.7857142857142858,1.7857142857142858,0.14285714285714285,0.14285714285714285,5.142857142857144,5.142857142857144,5.142857142857144,5.142857142857144,5.142857142857144,5.142857142857144,5.142857142857144,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
#un-gagiste,0.023809523809523826,0.2857142857142857,0.14285714285714285,0.7619047619047619,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,0.14285714285714285,1.7857142857142858,0.14285714285714285,1.7857142857142858,0.14285714285714285,0.14285714285714285,1.7857142857142858,1.7857142857142858,0.14285714285714285,0.14285714285714285,5.142857142857144,5.142857142857144,5.142857142857144,5.142857142857144,5.142857142857144,5.142857142857144,5.142857142857144,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
#un-gagiste,0.023809523809523826,0.2857142857142857,0.14285714285714285,0.7619047619047619,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,0.14285714285714285,1.7857142857142858,0.14285714285714285,1.7857142857142858,0.14285714285714285,0.14285714285714285,1.7857142857142858,1.7857142857142858,0.14285714285714285,0.14285714285714285,5.142857142857144,5.142857142857144,5.142857142857144,5.142857142857144,5.142857142857144,5.142857142857144,5.142857142857144,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
#un-gagiste,0.023809523809523826,0.2857142857142857,0.14285714285714285,0.7619047619047619,1.7857142857142858,1.7857142857142858,1.7857142857142858,1.7857142857142858,0.14285714285714285,1.7857142857142858,0.14285714285714285,1.7857142857142858,0.14285714285714285,0.14285714285714285,1.7857142857142858,1.7857142857142858,0.14285714285714285,0.14285714285714285,5.142857142857144,5.142857142857144,5.142857142857144,5.142857142857144,5.142857142857144,5.142857142857144,5.142857142857144,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
#le-grand-pretre,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,5.142857142857144,5.142857142857144,5.142857142857144,5.142857142857144
#le-grand-pretre,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,5.142857142857144,5.142857142857144,5.142857142857144,5.142857142857144
#le-grand-pretre,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,5.142857142857144,5.142857142857144,5.142857142857144,5.142857142857144
#le-grand-pretre,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,5.142857142857144,5.142857142857144,5.142857142857144,5.142857142857144
Successions,#le-semainier,#robert,#madame-armand,#monsieur-mole,#monsieur-montvel,#madame-preville,#mademoiselle-hus,#mademoiselle-fanier,#mademoiselle-dugazon,#mademoiselle-doligny,#madame-mole,#mademoiselle-dumesnil,#monsieur-bourette,#monsieur-belmont,#monsieur-belcourt,#mademoiselle-saint-val,#madame-vestris,#monsieur-pontheuil,#un-gagiste,#madame-belcourt,#l-auteur,#mademoisellle-doligny,#monsieur-feuilli,#madame-drouin,#madame-bellecourt,#le-grand-pretre,#une-pretresse,#la-grande-pretresse,#pretresse-d-apollon
#le-semainier,0.0,0.425,0.25,0.025,0.0,0.0,0.025,0.0,0.025,0.0,0.0,0.05,0.0,0.0,0.025,0.075,0.025,0.0,0.0,0.05,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#robert,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
