VALEUR,#marsias,#les-trois-muses,#polymnie,#melpomene,#euterpe,#les-muses,#apollon,#choeur,#une-bergere,#un-berger,#alcipe,#fernand,#premiere-princesse,#toutes-deux,#seconde-princesse,#aricie,#suivant-de-fernand,#elise,#arcas,#tous-deux,#une-princesse-coquette,#aricie #elise,#aricie #fernand,#deux-amantes,#deux-amants-heureux,#l-amant,#l-amante,#l-amant #l-amante,#aristandre,#le-demon,#alcipe #elise,#florinde,#aricie #fernand #florinde,#habitans-de-l-ile-inconnue
Fréquences (scènes),0.08108108108108109,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.05405405405405406,0.1891891891891892,0.05405405405405406,0.02702702702702703,0.1891891891891892,0.2972972972972973,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.2702702702702703,0.02702702702702703,0.2972972972972973,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703
Fréquences(répliques),0.025735294117647058,0.004901960784313725,0.004901960784313725,0.00857843137254902,0.0024509803921568627,0.00857843137254902,0.02696078431372549,0.041666666666666664,0.023284313725490197,0.012254901960784314,0.09926470588235294,0.16789215686274508,0.023284313725490197,0.007352941176470588,0.01715686274509804,0.1642156862745098,0.012254901960784314,0.14705882352941177,0.06004901960784314,0.004901960784313725,0.013480392156862746,0.0024509803921568627,0.003676470588235294,0.004901960784313725,0.0024509803921568627,0.013480392156862746,0.013480392156862746,0.0024509803921568627,0.029411764705882353,0.0196078431372549,0.004901960784313725,0.01838235294117647,0.0024509803921568627,0.006127450980392157
Confrontation,0.03409090909090909,0.028409090909090908,0.028409090909090908,0.045454545454545456,0.028409090909090908,0.03409090909090909,0.005681818181818182,0.10227272727272728,0.028409090909090908,0.017045454545454544,0.045454545454545456,0.10227272727272728,0.017045454545454544,0.017045454545454544,0.017045454545454544,0.07386363636363637,0.017045454545454544,0.07386363636363637,0.022727272727272728,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.028409090909090908,0.028409090909090908,0.028409090909090908,0.028409090909090908,0.028409090909090908,0.005681818181818182,0.005681818181818182,0.011363636363636364,0.017045454545454544,0.017045454545454544,0.017045454545454544
Déviations,#marsias,#les-trois-muses,#polymnie,#melpomene,#euterpe,#les-muses,#apollon,#choeur,#une-bergere,#un-berger,#alcipe,#fernand,#premiere-princesse,#toutes-deux,#seconde-princesse,#aricie,#suivant-de-fernand,#elise,#arcas,#tous-deux,#une-princesse-coquette,#aricie #elise,#aricie #fernand,#deux-amantes,#deux-amants-heureux,#l-amant,#l-amante,#l-amant #l-amante,#aristandre,#le-demon,#alcipe #elise,#florinde,#aricie #fernand #florinde,#habitans-de-l-ile-inconnue
#marsias,31.24324324324324,10.414414414414413,10.414414414414413,4.328828828828828,10.414414414414413,20.828828828828826,0.16216216216216217,0.5675675675675675,0.16216216216216217,0.08108108108108109,0.5675675675675675,0.8918918918918919,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.8108108108108109,0.08108108108108109,0.8918918918918919,0.24324324324324326,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.24324324324324326,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109
#les-trois-muses,10.414414414414413,35.02702702702703,35.02702702702703,16.554054054054053,35.02702702702703,16.554054054054053,0.05405405405405406,0.18918918918918917,0.05405405405405406,0.02702702702702703,0.18918918918918917,0.2972972972972973,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.2702702702702703,0.02702702702702703,0.2972972972972973,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703
#les-trois-muses,10.414414414414413,35.02702702702703,35.02702702702703,16.554054054054053,35.02702702702703,16.554054054054053,0.05405405405405406,0.18918918918918917,0.05405405405405406,0.02702702702702703,0.18918918918918917,0.2972972972972973,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.2702702702702703,0.02702702702702703,0.2972972972972973,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703
#melpomene,4.328828828828828,16.554054054054053,16.554054054054053,33.108108108108105,16.554054054054053,7.358108108108108,0.10810810810810811,1.021235521235521,7.358108108108108,16.554054054054053,0.37837837837837834,0.5945945945945946,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.5405405405405406,0.05405405405405406,0.5945945945945946,0.16216216216216217,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.16216216216216217,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406
#les-trois-muses,10.414414414414413,35.02702702702703,35.02702702702703,16.554054054054053,35.02702702702703,16.554054054054053,0.05405405405405406,0.18918918918918917,0.05405405405405406,0.02702702702702703,0.18918918918918917,0.2972972972972973,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.2702702702702703,0.02702702702702703,0.2972972972972973,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703
#les-muses,20.828828828828826,16.554054054054053,16.554054054054053,7.358108108108108,16.554054054054053,33.108108108108105,0.10810810810810811,0.37837837837837834,0.10810810810810811,0.05405405405405406,0.37837837837837834,0.5945945945945946,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.5405405405405406,0.05405405405405406,0.5945945945945946,0.16216216216216217,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.16216216216216217,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406
