VALEUR,#mademoiselle-salle,#monsieur-salle,#le-druide,#monsieur-poisson
Fréquences (scènes),1.0,1.0,1.0,1.0
Fréquences(répliques),0.5571428571428572,0.05714285714285714,0.38571428571428573,0.0
Confrontation,0.25,0.25,0.25,0.25
Déviations,#mademoiselle-salle,#monsieur-salle,#le-druide,#monsieur-poisson
#mademoiselle-salle,0.0,0.0,0.0,0.0
#mademoiselle-salle,0.0,0.0,0.0,0.0
#mademoiselle-salle,0.0,0.0,0.0,0.0
#mademoiselle-salle,0.0,0.0,0.0,0.0
Successions,#mademoiselle-salle,#monsieur-salle,#le-druide,#monsieur-poisson
#mademoiselle-salle,0.2,0.4,0.2,0.2
#monsieur-salle,1.0,0.0,0.0,0.0
#le-druide,0.5,0.0,0.5,0.0
#monsieur-poisson,0.0,0.0,1.0,0.0
