VALEUR,#cinq-mars,#l-ouvrier
Fréquences (scènes),1.0,1.0
Fréquences(répliques),0.9753086419753086,0.024691358024691357
Confrontation,0.5,0.5
Déviations,#cinq-mars,#l-ouvrier
#cinq-mars,0.0,0.0
#cinq-mars,0.0,0.0
Successions,#cinq-mars,#l-ouvrier
#cinq-mars,0.0,1.0
#l-ouvrier,1.0,0.0
