VALEUR,#dumont,#lisette,#la-comtesse,#mondor,#le-medecin,#dorval
Fréquences (scènes),0.5555555555555556,0.16666666666666666,0.6666666666666666,0.2777777777777778,0.2777777777777778,0.2777777777777778
Fréquences(répliques),0.09031413612565445,0.12696335078534032,0.2238219895287958,0.12172774869109948,0.12303664921465969,0.31413612565445026
Confrontation,0.23333333333333334,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333
Déviations,#dumont,#lisette,#la-comtesse,#mondor,#le-medecin,#dorval
#dumont,3.5555555555555562,1.0666666666666669,1.0666666666666662,1.1377777777777778,0.2177777777777777,0.5377777777777779
#lisette,1.0666666666666667,12.5,0.5,0.8333333333333334,0.8333333333333334,0.8333333333333334
#la-comtesse,1.0666666666666669,0.5,2.0,0.8333333333333331,0.13333333333333328,0.5333333333333334
#mondor,1.1377777777777778,0.8333333333333333,0.8333333333333336,9.38888888888889,0.26888888888888896,1.3888888888888888
#le-medecin,0.2177777777777777,0.8333333333333333,0.13333333333333347,0.26888888888888896,9.38888888888889,0.26888888888888896
#dorval,0.5377777777777779,0.8333333333333333,0.5333333333333331,1.3888888888888888,0.26888888888888896,9.38888888888889
Successions,#dumont,#lisette,#la-comtesse,#mondor,#le-medecin,#dorval
#dumont,0.0,0.34210526315789475,0.21052631578947367,0.02631578947368421,0.15789473684210525,0.2631578947368421
#lisette,1.0,0.0,0.0,0.0,0.0,0.0
#la-comtesse,0.11666666666666667,0.016666666666666666,0.05,0.31666666666666665,0.18333333333333332,0.31666666666666665
#mondor,0.08333333333333333,0.041666666666666664,0.625,0.0,0.25,0.0
#le-medecin,0.2692307692307692,0.0,0.5384615384615384,0.15384615384615385,0.038461538461538464,0.0
#dorval,0.27586206896551724,0.0,0.6896551724137931,0.0,0.034482758620689655,0.0
