VALEUR,#la-nymphe-la-seine,#choeurs-des-peuples,#la-nymphe-de-la-seine,#flore #zephire-,#zephire,#flore,#la-nymphe-de-la-seine #flore #zephire,#mars,#mars #la-nymphe-de-la-seine,#tous-deux,#la-nymphe-de-la-seine #flore #le-choeur-des-peuples,#acilie,#egerine,#acilie #egerine,#camille,#almon,#corite,#choeur-de-bergers,#un-berger,#deux-bergeres,#une-bergere,#une-autre-bergere,#rutile,#camille #almon,#choeur,#almon #rutile,#almon #rutile #camille,#camille #les-choeurs,#aufide,#choeurs,#aufide #corite,#une-femme-volsque,#un-volsque,#tous-trois,#une-volsque,#corite #camille,#la-pretresse-de-la-fortune,#la-pretresse #les-petits-choeurs,#la-pretresse,#choeur-de-peuples,#une-femme-de-la-fete,#un-homme-de-la-fete,#le-chef-de-la-garde,#choeurs-de-peuples
Fréquences (scènes),0.03571428571428571,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.5357142857142857,0.32142857142857145,0.32142857142857145,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.32142857142857145,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
Fréquences(répliques),0.013714285714285714,0.005714285714285714,0.013714285714285714,0.004571428571428572,0.006857142857142857,0.012571428571428572,0.002285714285714286,0.016,0.002285714285714286,0.011428571428571429,0.005714285714285714,0.009142857142857144,0.006857142857142857,0.009142857142857144,0.24571428571428572,0.16914285714285715,0.136,0.006857142857142857,0.013714285714285714,0.013714285714285714,0.009142857142857144,0.009142857142857144,0.027428571428571427,0.009142857142857144,0.004571428571428572,0.004571428571428572,0.004571428571428572,0.004571428571428572,0.13142857142857142,0.004571428571428572,0.004571428571428572,0.004571428571428572,0.004571428571428572,0.004571428571428572,0.002285714285714286,0.001142857142857143,0.004571428571428572,0.009142857142857144,0.022857142857142857,0.002285714285714286,0.006857142857142857,0.006857142857142857,0.006857142857142857,0.004571428571428572
Confrontation,0.0035211267605633804,0.014084507042253521,0.028169014084507043,0.014084507042253521,0.014084507042253521,0.014084507042253521,0.014084507042253521,0.014084507042253521,0.014084507042253521,0.028169014084507043,0.014084507042253521,0.01056338028169014,0.01056338028169014,0.01056338028169014,0.12323943661971831,0.07394366197183098,0.0880281690140845,0.017605633802816902,0.017605633802816902,0.017605633802816902,0.017605633802816902,0.017605633802816902,0.01056338028169014,0.014084507042253521,0.017605633802816902,0.017605633802816902,0.017605633802816902,0.017605633802816902,0.07746478873239436,0.028169014084507043,0.028169014084507043,0.028169014084507043,0.028169014084507043,0.028169014084507043,0.028169014084507043,0.014084507042253521,0.007042253521126761,0.007042253521126761,0.007042253521126761,0.01056338028169014,0.01056338028169014,0.01056338028169014,0.007042253521126761,0.007042253521126761
Déviations,#la-nymphe-la-seine,#choeurs-des-peuples,#la-nymphe-de-la-seine,#flore #zephire-,#zephire,#flore,#la-nymphe-de-la-seine #flore #zephire,#mars,#mars #la-nymphe-de-la-seine,#tous-deux,#la-nymphe-de-la-seine #flore #le-choeur-des-peuples,#acilie,#egerine,#acilie #egerine,#camille,#almon,#corite,#choeur-de-bergers,#un-berger,#deux-bergeres,#une-bergere,#une-autre-bergere,#rutile,#camille #almon,#choeur,#almon #rutile,#almon #rutile #camille,#camille #les-choeurs,#aufide,#choeurs,#aufide #corite,#une-femme-volsque,#un-volsque,#tous-trois,#une-volsque,#corite #camille,#la-pretresse-de-la-fortune,#la-pretresse #les-petits-choeurs,#la-pretresse,#choeur-de-peuples,#une-femme-de-la-fete,#un-homme-de-la-fete,#le-chef-de-la-garde,#choeurs-de-peuples
#la-nymphe-la-seine,26.03571428571429,12.071428571428573,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.5357142857142857,0.32142857142857145,0.32142857142857145,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.32142857142857145,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
#choeurs-des-peuples,12.071428571428573,24.142857142857146,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.004761904761904758,0.19841269841269835,0.19841269841269835,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.6428571428571429,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142
#la-nymphe-de-la-seine,0.07142857142857142,0.14285714285714285,24.142857142857146,12.071428571428573,12.071428571428573,12.071428571428573,12.071428571428573,12.071428571428573,12.071428571428573,2.880952380952381,12.071428571428573,0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0714285714285714,0.6428571428571429,0.6428571428571429,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.6428571428571429,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142
#flore #zephire-,0.03571428571428571,0.07142857142857142,12.071428571428573,26.03571428571429,26.03571428571429,26.03571428571429,26.03571428571429,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.5357142857142857,0.32142857142857145,0.32142857142857145,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.32142857142857145,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
#flore #zephire-,0.03571428571428571,0.07142857142857142,12.071428571428573,26.03571428571429,26.03571428571429,26.03571428571429,26.03571428571429,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.5357142857142857,0.32142857142857145,0.32142857142857145,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.32142857142857145,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
#flore #zephire-,0.03571428571428571,0.07142857142857142,12.071428571428573,26.03571428571429,26.03571428571429,26.03571428571429,26.03571428571429,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.5357142857142857,0.32142857142857145,0.32142857142857145,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.32142857142857145,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
