VALEUR,#dorine,#celimene,#pasquin,#dorante,#le-chevalier
Fréquences (scènes),0.5,0.5833333333333334,0.4166666666666667,0.5,0.4166666666666667
Fréquences(répliques),0.17073170731707318,0.3325942350332594,0.15668883961566887,0.19807834441980784,0.1419068736141907
Confrontation,0.16666666666666666,0.20833333333333334,0.1875,0.22916666666666666,0.20833333333333334
Déviations,#dorine,#celimene,#pasquin,#dorante,#le-chevalier
#dorine,3.0,0.07142857142857142,0.1,1.3333333333333333,0.9
#celimene,0.07142857142857142,2.083333333333332,1.2595238095238097,0.07142857142857142,0.002380952380952364
#pasquin,0.1,1.2595238095238097,4.083333333333332,0.1,0.003333333333333345
#dorante,1.3333333333333333,0.07142857142857142,0.1,3.0,0.9
#le-chevalier,0.9,0.002380952380952364,0.003333333333333345,0.9,4.083333333333332
Successions,#dorine,#celimene,#pasquin,#dorante,#le-chevalier
#dorine,0.0,0.3875,0.5125,0.025,0.075
#celimene,0.26956521739130435,0.008695652173913044,0.0,0.41739130434782606,0.30434782608695654
#pasquin,0.5714285714285714,0.0,0.0,0.35714285714285715,0.07142857142857142
#dorante,0.031578947368421054,0.5263157894736842,0.25263157894736843,0.010526315789473684,0.17894736842105263
#le-chevalier,0.109375,0.5,0.078125,0.296875,0.015625
