VALEUR,#diogene,#scapin,#diogoene
Fréquences (scènes),1.0,0.6666666666666666,0.3333333333333333
Fréquences(répliques),0.4475,0.55,0.0025
Confrontation,0.375,0.375,0.25
Déviations,#diogene,#scapin,#diogoene
#diogene,0.0,0.0,0.0
#scapin,0.0,0.3333333333333334,0.1666666666666667
#diogoene,0.0,0.1666666666666667,1.3333333333333337
Successions,#diogene,#scapin,#diogoene
#diogene,0.013333333333333334,0.9866666666666667,0.0
#scapin,0.974025974025974,0.012987012987012988,0.012987012987012988
#diogoene,0.0,1.0,0.0
