VALEUR,#l-actrice,#le-poete,#moliere
Fréquences (scènes),0.3333333333333333,1.0,0.3333333333333333
Fréquences(répliques),0.1893939393939394,0.2765151515151515,0.5340909090909091
Confrontation,0.25,0.5,0.25
Déviations,#l-actrice,#le-poete,#moliere
#l-actrice,1.3333333333333337,0.0,0.3333333333333333
#le-poete,0.0,0.0,0.0
#moliere,0.3333333333333333,0.0,1.3333333333333337
Successions,#l-actrice,#le-poete,#moliere
#l-actrice,0.0,1.0,0.0
#le-poete,0.5416666666666666,0.0,0.4583333333333333
#l-actrice,0.0,1.0,0.0
