VALEUR,#monsieur-valbray,#pauline,#paul
Fréquences (scènes),0.875,0.75,0.625
Fréquences(répliques),0.5244072524407253,0.2733612273361227,0.20223152022315202
Confrontation,0.34615384615384615,0.34615384615384615,0.3076923076923077
Déviations,#monsieur-valbray,#pauline,#paul
#monsieur-valbray,0.125,0.011904761904761904,0.03214285714285714
#pauline,0.011904761904761904,0.5,0.016666666666666666
#paul,0.03214285714285714,0.016666666666666666,1.125
Successions,#monsieur-valbray,#pauline,#paul
#monsieur-valbray,0.019230769230769232,0.75,0.23076923076923078
#pauline,0.7878787878787878,0.0,0.21212121212121213
#paul,0.5333333333333333,0.4666666666666667,0.0
