VALEUR,#rodogune,#artaxerce,#darie,#oronte,#lidie
Fréquences (scènes),0.7142857142857143,0.6190476190476191,0.47619047619047616,0.19047619047619047,0.23809523809523808
Fréquences(répliques),0.4304093567251462,0.15730994152046784,0.1912280701754386,0.08654970760233918,0.13450292397660818
Confrontation,0.28378378378378377,0.2702702702702703,0.24324324324324326,0.08108108108108109,0.12162162162162163
Déviations,#rodogune,#artaxerce,#darie,#oronte,#lidie
#rodogune,1.7142857142857133,0.562637362637363,0.1828571428571427,0.45714285714285746,0.05142857142857149
#artaxerce,0.562637362637363,3.047619047619048,1.275091575091576,0.88003663003663,0.00293040293040291
#darie,0.18285714285714297,1.2750915750915748,5.761904761904762,0.4297619047619047,0.060952380952380945
#oronte,0.4571428571428571,0.88003663003663,0.4297619047619047,13.761904761904763,0.9523809523809523
#lidie,0.05142857142857138,0.0029304029304029365,0.060952380952380945,0.9523809523809523,12.19047619047619
Successions,#rodogune,#artaxerce,#darie,#oronte,#lidie
#rodogune,0.10989010989010989,0.25274725274725274,0.24175824175824176,0.17582417582417584,0.21978021978021978
#artaxerce,0.40625,0.015625,0.484375,0.0,0.09375
#darie,0.3220338983050847,0.559322033898305,0.0,0.01694915254237288,0.1016949152542373
#oronte,0.9411764705882353,0.0,0.058823529411764705,0.0,0.0
#lidie,0.65625,0.21875,0.125,0.0,0.0
