VALEUR,#le-marquis,#le-baron,#le-chevalier,#le-portier,#le-comte,#le-laquais,#un-autre-laquais,#le-baron-de-la-crasse,#le-marquis-de-mascarille,#clement,#la-comtesse,#le-premier-baron,#le-moucheur-de-chandelles,#rosette,#climene,#monsieur-de-la-souche,#l-ouvreur-de-loges,#clarimond,#ragotin,#guillot,#tersandre,#l-homme,#calotin,#lisette,#beatrix,#tous-ensemble,#policarpe,#gorgibus,#julie,#boniface
Fréquences (scènes),0.2608695652173913,0.2608695652173913,0.21739130434782608,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.2608695652173913,0.391304347826087,0.043478260869565216,0.043478260869565216,0.2608695652173913,0.4782608695652174,0.34782608695652173,0.17391304347826086,0.043478260869565216,0.043478260869565216,0.13043478260869565,0.17391304347826086,0.043478260869565216,0.13043478260869565,0.17391304347826086,0.13043478260869565,0.13043478260869565
Fréquences(répliques),0.07007575757575757,0.11647727272727272,0.0634469696969697,0.005681818181818182,0.048295454545454544,0.004734848484848485,0.000946969696969697,0.016098484848484848,0.00946969696969697,0.001893939393939394,0.001893939393939394,0.000946969696969697,0.000946969696969697,0.04640151515151515,0.11458333333333333,0.001893939393939394,0.000946969696969697,0.04640151515151515,0.08996212121212122,0.13541666666666666,0.07007575757575757,0.010416666666666666,0.000946969696969697,0.014204545454545454,0.00946969696969697,0.007575757575757576,0.028409090909090908,0.021780303030303032,0.045454545454545456,0.015151515151515152
Confrontation,0.05708661417322835,0.05708661417322835,0.05511811023622047,0.017716535433070866,0.017716535433070866,0.011811023622047244,0.011811023622047244,0.031496062992125984,0.031496062992125984,0.015748031496062992,0.015748031496062992,0.015748031496062992,0.015748031496062992,0.07086614173228346,0.08070866141732283,0.015748031496062992,0.015748031496062992,0.03346456692913386,0.07874015748031496,0.07086614173228346,0.04921259842519685,0.017716535433070866,0.017716535433070866,0.03937007874015748,0.04133858267716536,0.017716535433070866,0.021653543307086614,0.027559055118110236,0.023622047244094488,0.023622047244094488
Déviations,#le-marquis,#le-baron,#le-chevalier,#le-portier,#le-comte,#le-laquais,#un-autre-laquais,#le-baron-de-la-crasse,#le-marquis-de-mascarille,#clement,#la-comtesse,#le-premier-baron,#le-moucheur-de-chandelles,#rosette,#climene,#monsieur-de-la-souche,#l-ouvreur-de-loges,#clarimond,#ragotin,#guillot,#tersandre,#l-homme,#calotin,#lisette,#beatrix,#tous-ensemble,#policarpe,#gorgibus,#julie,#boniface
#le-marquis,12.56521739130435,12.56521739130435,10.471014492753623,4.188405797101448,4.188405797101448,2.094202898550724,2.094202898550724,4.188405797101448,4.188405797101448,2.094202898550724,2.094202898550724,2.094202898550724,2.094202898550724,0.20410628019323662,0.7737520128824478,2.094202898550724,2.094202898550724,1.5652173913043477,2.8695652173913047,2.0869565217391304,1.0434782608695652,0.2608695652173913,0.2608695652173913,0.7826086956521738,1.0434782608695652,0.2608695652173913,0.7826086956521738,1.0434782608695652,0.7826086956521738,0.7826086956521738
#le-marquis,12.56521739130435,12.56521739130435,10.471014492753623,4.188405797101448,4.188405797101448,2.094202898550724,2.094202898550724,4.188405797101448,4.188405797101448,2.094202898550724,2.094202898550724,2.094202898550724,2.094202898550724,0.20410628019323662,0.7737520128824478,2.094202898550724,2.094202898550724,1.5652173913043477,2.8695652173913047,2.0869565217391304,1.0434782608695652,0.2608695652173913,0.2608695652173913,0.7826086956521738,1.0434782608695652,0.2608695652173913,0.7826086956521738,1.0434782608695652,0.7826086956521738,0.7826086956521738
#le-chevalier,10.471014492753623,10.471014492753623,14.08695652173913,5.634782608695653,5.634782608695653,2.8173913043478267,2.8173913043478267,5.634782608695653,5.634782608695653,2.8173913043478267,2.8173913043478267,2.8173913043478267,2.8173913043478267,0.07101449275362319,0.46763285024154594,2.8173913043478267,2.8173913043478267,1.3043478260869565,2.391304347826087,1.7391304347826086,0.8695652173913043,0.21739130434782608,0.21739130434782608,0.6521739130434783,0.8695652173913043,0.21739130434782608,0.6521739130434783,0.8695652173913043,0.6521739130434783,0.6521739130434783
#le-portier,4.188405797101448,4.188405797101448,5.634782608695653,19.17391304347826,3.9239130434782608,9.58695652173913,9.58695652173913,0.17391304347826086,0.17391304347826086,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.5217391304347826,0.782608695652174,0.08695652173913043,0.08695652173913043,0.5217391304347826,0.9565217391304348,0.6956521739130435,0.34782608695652173,0.08695652173913043,0.08695652173913043,0.2608695652173913,0.34782608695652173,0.08695652173913043,0.2608695652173913,0.34782608695652173,0.2608695652173913,0.2608695652173913
#le-comte,4.188405797101448,4.188405797101448,5.634782608695653,3.9239130434782608,19.17391304347826,9.58695652173913,9.58695652173913,0.17391304347826086,0.17391304347826086,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.5217391304347826,0.782608695652174,0.08695652173913043,0.08695652173913043,0.5217391304347826,0.9565217391304348,0.6956521739130435,0.34782608695652173,0.08695652173913043,0.08695652173913043,0.2608695652173913,0.34782608695652173,0.08695652173913043,0.2608695652173913,0.34782608695652173,0.2608695652173913,0.2608695652173913
#le-laquais,2.094202898550724,2.094202898550724,2.8173913043478267,9.58695652173913,9.58695652173913,21.043478260869566,21.043478260869566,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.2608695652173913,0.391304347826087,0.043478260869565216,0.043478260869565216,0.2608695652173913,0.4782608695652174,0.34782608695652173,0.17391304347826086,0.043478260869565216,0.043478260869565216,0.13043478260869565,0.17391304347826086,0.043478260869565216,0.13043478260869565,0.17391304347826086,0.13043478260869565,0.13043478260869565
