VALEUR,#galathee,#pigmalion,#parmenon
Fréquences (scènes),0.6,0.8,0.3
Fréquences(répliques),0.4775641025641026,0.421474358974359,0.10096153846153846
Confrontation,0.375,0.375,0.25
Déviations,#galathee,#pigmalion,#parmenon
#galathee,1.6000000000000005,0.13333333333333355,0.022222222222222265
#pigmalion,0.13333333333333328,0.3999999999999998,0.06666666666666664
#parmenon,0.022222222222222265,0.06666666666666678,4.9
Successions,#galathee,#pigmalion,#parmenon
#galathee,0.038461538461538464,0.8076923076923077,0.15384615384615385
#pigmalion,0.7962962962962963,0.07407407407407407,0.12962962962962962
#parmenon,0.5333333333333333,0.4666666666666667,0.0
