VALEUR,#hiaskar,#hirza,#oukea,#monreal-fils,#monreal-pere
Fréquences (scènes),0.4642857142857143,0.5,0.39285714285714285,0.4642857142857143,0.17857142857142858
Fréquences(répliques),0.1901743264659271,0.2820919175911252,0.179080824088748,0.20285261489698891,0.14580031695721077
Confrontation,0.21951219512195122,0.18292682926829268,0.21951219512195122,0.23170731707317074,0.14634146341463414
Déviations,#hiaskar,#hirza,#oukea,#monreal-fils,#monreal-pere
#hiaskar,8.035714285714286,1.8846153846153846,0.15609390609390625,0.000211327134404056,0.1983516483516482
#hirza,1.8846153846153846,7.0,0.045454545454545456,0.34615384615384615,0.1
#oukea,0.1560939060939059,0.045454545454545456,10.321428571428573,0.24000999000999018,0.5461038961038959
#monreal-fils,0.000211327134404056,0.34615384615384615,0.24000999000998985,8.035714285714286,1.2137362637362634
#monreal-pere,0.1983516483516482,0.1,0.5461038961038962,1.2137362637362634,18.89285714285714
Successions,#hiaskar,#hirza,#oukea,#monreal-fils,#monreal-pere
#hiaskar,0.02857142857142857,0.17142857142857143,0.22857142857142856,0.4857142857142857,0.08571428571428572
#hirza,0.1568627450980392,0.0392156862745098,0.39215686274509803,0.37254901960784315,0.0392156862745098
#oukea,0.125,0.5,0.0,0.15,0.225
#monreal-fils,0.25,0.34375,0.09375,0.0,0.3125
#monreal-pere,0.17142857142857143,0.02857142857142857,0.17142857142857143,0.6285714285714286,0.0
