VALEUR,#manicamp,#racine,#laure,#madame-de-maintenon,#le-roi
Fréquences (scènes),0.1111111111111111,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111
Fréquences(répliques),0.0676056338028169,0.6112676056338028,0.14084507042253522,0.14084507042253522,0.03943661971830986
Confrontation,0.05,0.4,0.2,0.25,0.1
Déviations,#manicamp,#racine,#laure,#madame-de-maintenon,#le-roi
#manicamp,7.111111111111111,0.0,0.3333333333333333,0.3333333333333333,0.1111111111111111
#racine,0.0,0.0,0.0,0.0,0.0
#laure,0.3333333333333333,0.0,4.0,0.0,0.3333333333333333
#madame-de-maintenon,0.3333333333333333,0.0,0.0,4.0,1.3333333333333337
#le-roi,0.1111111111111111,0.0,0.3333333333333333,1.3333333333333337,7.111111111111111
Successions,#manicamp,#racine,#laure,#madame-de-maintenon,#le-roi
#manicamp,0.0,1.0,0.0,0.0,0.0
#racine,0.125,0.05,0.55,0.25,0.025
#manicamp,0.0,1.0,0.0,0.0,0.0
#madame-de-maintenon,0.0,0.6428571428571429,0.14285714285714285,0.0,0.21428571428571427
#le-roi,0.0,0.0,0.0,1.0,0.0
