VALEUR,#negare,#phenice,#tachmas,#lycan,#soliman,#ismaël
Fréquences (scènes),0.42857142857142855,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.14285714285714285
Fréquences(répliques),0.2605932203389831,0.057203389830508475,0.21822033898305085,0.18008474576271186,0.23516949152542374,0.048728813559322036
Confrontation,0.25,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.25,0.08333333333333333
Déviations,#negare,#phenice,#tachmas,#lycan,#soliman,#ismaël
#negare,2.2857142857142865,0.7619047619047619,0.023809523809523826,1.2857142857142856,0.06349206349206343,0.42857142857142855
#phenice,0.7619047619047619,5.142857142857144,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.14285714285714285
#tachmas,0.023809523809523826,0.2857142857142857,3.5714285714285716,0.023809523809523826,0.8571428571428571,0.2857142857142857
#lycan,1.2857142857142856,0.42857142857142855,0.023809523809523826,2.2857142857142865,0.06349206349206343,0.42857142857142855
#soliman,0.06349206349206343,0.42857142857142855,0.8571428571428571,0.06349206349206343,2.2857142857142865,0.7619047619047619
#ismaël,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.7619047619047619,5.142857142857144
Successions,#negare,#phenice,#tachmas,#lycan,#soliman,#ismaël
#negare,0.0,0.2727272727272727,0.36363636363636365,0.0,0.36363636363636365,0.0
#phenice,1.0,0.0,0.0,0.0,0.0,0.0
#tachmas,0.4,0.1,0.0,0.5,0.0,0.0
#lycan,0.0,0.0,0.6,0.0,0.4,0.0
#soliman,0.3076923076923077,0.0,0.0,0.38461538461538464,0.15384615384615385,0.15384615384615385
#ismaël,0.0,0.0,0.0,0.0,1.0,0.0
