VALEUR,#guillaume,#madame-guillaume,#le-roi,#arlequin,#un-hussard,#second-hussard
Fréquences (scènes),0.5,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666
Fréquences(répliques),0.25742574257425743,0.34405940594059403,0.14603960396039603,0.21287128712871287,0.03712871287128713,0.0024752475247524753
Confrontation,0.19230769230769232,0.3076923076923077,0.15384615384615385,0.11538461538461539,0.11538461538461539,0.11538461538461539
Déviations,#guillaume,#madame-guillaume,#le-roi,#arlequin,#un-hussard,#second-hussard
#guillaume,1.5,0.0,1.0,0.5,0.5,0.5
#madame-guillaume,0.0,0.0,0.0,0.0,0.0,0.0
#le-roi,1.0,0.0,2.6666666666666674,0.3333333333333333,0.3333333333333333,0.3333333333333333
#arlequin,0.5,0.0,0.3333333333333333,4.166666666666668,4.166666666666668,4.166666666666668
#arlequin,0.5,0.0,0.3333333333333333,4.166666666666668,4.166666666666668,4.166666666666668
#arlequin,0.5,0.0,0.3333333333333333,4.166666666666668,4.166666666666668,4.166666666666668
Successions,#guillaume,#madame-guillaume,#le-roi,#arlequin,#un-hussard,#second-hussard
#guillaume,0.0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0
#madame-guillaume,0.35,0.05,0.2,0.35,0.05,0.0
#le-roi,0.375,0.625,0.0,0.0,0.0,0.0
#arlequin,0.0,0.6153846153846154,0.0,0.0,0.3076923076923077,0.07692307692307693
#un-hussard,0.0,0.0,0.0,1.0,0.0,0.0
#second-hussard,0.0,0.0,0.0,0.0,1.0,0.0
