VALEUR,#lucie,#henri
Fréquences (scènes),0.75,0.75
Fréquences(répliques),0.5598086124401914,0.44019138755980863
Confrontation,0.5,0.5
Déviations,#lucie,#henri
#lucie,0.25,0.027777777777777776
#henri,0.027777777777777776,0.25
Successions,#lucie,#henri
#lucie,0.08823529411764706,0.9117647058823529
#henri,0.9411764705882353,0.058823529411764705
