VALEUR,#un-chef-d-habitants,#le-choeur,#deux-bergers #un-habitant,#la-victoire,#bellone,#la-gloire,#berger,#deux-bergeres,#medee,#nerine,#jason,#arcas,#le-choeur-de-corinthiens,#creon,#oronte,#un-corinthien,#un-corinthien #un-argien,#creuse,#jason #creuse,#choeur-des-captifs,#un-captif,#amour,#une-captive,#trois-captifs,#oronte #medee,#le-choeur-de-demons,#cleone,#le-fantome,#fantome,#deux-fantomes
Fréquences (scènes),0.027777777777777776,0.19444444444444445,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.5,0.1111111111111111,0.3333333333333333,0.027777777777777776,0.027777777777777776,0.25,0.19444444444444445,0.027777777777777776,0.027777777777777776,0.2777777777777778,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.027777777777777776
Fréquences(répliques),0.005141388174807198,0.10111396743787489,0.006855184233076264,0.01970865467009426,0.005141388174807198,0.005141388174807198,0.010282776349614395,0.005141388174807198,0.28363324764353043,0.03427592116538132,0.1379605826906598,0.005141388174807198,0.005141388174807198,0.0934018851756641,0.0676949443016281,0.004284490145672665,0.010282776349614395,0.09425878320479864,0.005141388174807198,0.001713796058269066,0.00856898029134533,0.017994858611825194,0.01713796058269066,0.011996572407883462,0.007712082262210797,0.001713796058269066,0.02056555269922879,0.001713796058269066,0.003427592116538132,0.007712082262210797
Confrontation,0.027777777777777776,0.11507936507936507,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.09126984126984126,0.015873015873015872,0.0873015873015873,0.007936507936507936,0.007936507936507936,0.04365079365079365,0.07142857142857142,0.011904761904761904,0.011904761904761904,0.07936507936507936,0.015873015873015872,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.007936507936507936,0.007936507936507936,0.011904761904761904,0.01984126984126984,0.01984126984126984,0.01984126984126984
Déviations,#un-chef-d-habitants,#le-choeur,#deux-bergers #un-habitant,#la-victoire,#bellone,#la-gloire,#berger,#deux-bergeres,#medee,#nerine,#jason,#arcas,#le-choeur-de-corinthiens,#creon,#oronte,#un-corinthien,#un-corinthien #un-argien,#creuse,#jason #creuse,#choeur-des-captifs,#un-captif,#amour,#une-captive,#trois-captifs,#oronte #medee,#le-choeur-de-demons,#cleone,#le-fantome,#fantome,#deux-fantomes
#un-chef-d-habitants,34.02777777777778,3.3373015873015874,34.02777777777778,34.02777777777778,34.02777777777778,34.02777777777778,34.02777777777778,34.02777777777778,0.5,0.1111111111111111,0.3333333333333333,0.027777777777777776,0.027777777777777776,0.25,0.19444444444444445,0.027777777777777776,0.027777777777777776,0.2777777777777778,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.027777777777777776
#le-choeur,3.337301587301588,23.361111111111114,3.337301587301588,3.337301587301588,3.337301587301588,3.337301587301588,3.337301587301588,3.337301587301588,0.07142857142857142,0.7777777777777776,0.7619047619047616,0.1944444444444444,0.1944444444444444,0.32142857142857145,0.29988662131519267,3.337301587301588,3.337301587301588,0.5730158730158728,0.3888888888888888,3.337301587301588,3.337301587301588,3.337301587301588,3.337301587301588,3.337301587301588,0.1944444444444444,3.337301587301588,0.9603174603174606,3.337301587301588,3.337301587301588,3.337301587301588
#un-chef-d-habitants,34.02777777777778,3.3373015873015874,34.02777777777778,34.02777777777778,34.02777777777778,34.02777777777778,34.02777777777778,34.02777777777778,0.5,0.1111111111111111,0.3333333333333333,0.027777777777777776,0.027777777777777776,0.25,0.19444444444444445,0.027777777777777776,0.027777777777777776,0.2777777777777778,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.027777777777777776
#un-chef-d-habitants,34.02777777777778,3.3373015873015874,34.02777777777778,34.02777777777778,34.02777777777778,34.02777777777778,34.02777777777778,34.02777777777778,0.5,0.1111111111111111,0.3333333333333333,0.027777777777777776,0.027777777777777776,0.25,0.19444444444444445,0.027777777777777776,0.027777777777777776,0.2777777777777778,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.027777777777777776
#un-chef-d-habitants,34.02777777777778,3.3373015873015874,34.02777777777778,34.02777777777778,34.02777777777778,34.02777777777778,34.02777777777778,34.02777777777778,0.5,0.1111111111111111,0.3333333333333333,0.027777777777777776,0.027777777777777776,0.25,0.19444444444444445,0.027777777777777776,0.027777777777777776,0.2777777777777778,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.027777777777777776
#un-chef-d-habitants,34.02777777777778,3.3373015873015874,34.02777777777778,34.02777777777778,34.02777777777778,34.02777777777778,34.02777777777778,34.02777777777778,0.5,0.1111111111111111,0.3333333333333333,0.027777777777777776,0.027777777777777776,0.25,0.19444444444444445,0.027777777777777776,0.027777777777777776,0.2777777777777778,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.027777777777777776
