VALEUR,#jeanne,#marie
Fréquences (scènes),1.0,1.0
Fréquences(répliques),0.4906832298136646,0.5093167701863354
Confrontation,0.5,0.5
Déviations,#jeanne,#marie
#jeanne,0.0,0.0
#jeanne,0.0,0.0
Successions,#jeanne,#marie
#jeanne,0.0,1.0
#marie,1.0,0.0
