VALEUR,#artaxerxe,#amestris,#aspasie,#tiribaze,#darie,#ochus,#tissapherne
Fréquences (scènes),0.4074074074074074,0.37037037037037035,0.3333333333333333,0.4074074074074074,0.6296296296296297,0.48148148148148145,0.07407407407407407
Fréquences(répliques),0.21672803787480274,0.09153077327722252,0.10468174644923724,0.16728037874802734,0.23198316675433983,0.16201998947922147,0.025775907417148868
Confrontation,0.1797752808988764,0.16292134831460675,0.15168539325842698,0.0898876404494382,0.19101123595505617,0.1853932584269663,0.03932584269662921
Déviations,#artaxerxe,#amestris,#aspasie,#tiribaze,#darie,#ochus,#tissapherne
#artaxerxe,9.481481481481485,2.1013468013468026,1.4848484848484853,0.051729415365778894,0.12378688849277099,1.380212380212381,0.04208754208754211
#amestris,2.1013468013468026,10.703703703703706,4.033333333333334,0.2831649831649829,0.013943355119825748,0.007122507122507117,0.09074074074074077
#aspasie,1.4848484848484853,4.033333333333334,12.0,0.7575757575757575,0.019607843137254867,0.10256410256410267,0.1666666666666667
#tiribaze,0.051729415365778894,0.2831649831649829,0.7575757575757575,9.481481481481485,1.236086353733413,0.9955969955969953,0.8148148148148148
#darie,0.12378688849277077,0.013943355119825666,0.019607843137254975,1.2360863537334124,3.703703703703703,0.4023797553209318,0.4357298474945536
#ochus,1.380212380212381,0.007122507122507117,0.10256410256410267,0.9955969955969953,0.4023797553209318,7.259259259259261,1.1168091168091172
#tissapherne,0.04208754208754211,0.09074074074074077,0.1666666666666667,0.8148148148148148,0.4357298474945533,1.1168091168091172,23.148148148148152
Successions,#artaxerxe,#amestris,#aspasie,#tiribaze,#darie,#ochus,#tissapherne
#artaxerxe,0.013513513513513514,0.17567567567567569,0.21621621621621623,0.25675675675675674,0.1891891891891892,0.13513513513513514,0.013513513513513514
#amestris,0.44,0.0,0.12,0.12,0.24,0.08,0.0
#aspasie,0.47368421052631576,0.02631578947368421,0.0,0.02631578947368421,0.42105263157894735,0.05263157894736842,0.0
#tiribaze,0.3673469387755102,0.08163265306122448,0.0,0.04081632653061224,0.32653061224489793,0.1836734693877551,0.0
#darie,0.1744186046511628,0.05813953488372093,0.19767441860465115,0.1744186046511628,0.023255813953488372,0.3488372093023256,0.023255813953488372
#ochus,0.2037037037037037,0.018518518518518517,0.037037037037037035,0.16666666666666666,0.5555555555555556,0.0,0.018518518518518517
#tissapherne,0.25,0.0,0.0,0.0,0.5,0.25,0.0
