VALEUR,#un-des-songes,#arlequin,#scaramouche
Fréquences (scènes),0.14285714285714285,0.5714285714285714,0.14285714285714285
Fréquences(répliques),0.23529411764705882,0.5882352941176471,0.17647058823529413
Confrontation,0.0,0.5,0.5
Déviations,#un-des-songes,#arlequin,#scaramouche
#un-des-songes,5.142857142857144,0.5714285714285714,0.14285714285714285
#arlequin,0.5714285714285714,1.285714285714286,0.3214285714285715
#scaramouche,0.14285714285714285,0.3214285714285715,5.142857142857144
Successions,#un-des-songes,#arlequin,#scaramouche
#un-des-songes,,,
#arlequin,0.25,0.75,0.0
#scaramouche,0.0,1.0,0.0
