VALEUR,#un-depute,#membre-du-comite,#le-president,#un-membre,#autre-membre,#danton,#robespierre,#barrere,#le-predident,#un-membre-du-comite,#le-ministre,#le-jacobin,#la-reine,#madame-royale,#le-roi,#madame-elisabeth,#le-maire,#simon,#un-garde,#un-garde-du-maire,#un-autre-membre-du-comite,#un-autre-membre,#l-accusateur,#le-garde,#la-suivante,#santerre,#le-geolier,#un-des-gardes,#l-envoye-de-santerre,#l-inconnu,#le-commandant,#le-sans-culotte,#tronson,#second-membre-du-comite-,#l-autre-membre,#le-constitutionnel,#le-royaliste,#un-second-royaliste,#le-vieillard,#premier-royaliste
Fréquences (scènes),0.018867924528301886,0.05660377358490566,0.1509433962264151,0.07547169811320754,0.018867924528301886,0.07547169811320754,0.32075471698113206,0.2830188679245283,0.018867924528301886,0.05660377358490566,0.018867924528301886,0.018867924528301886,0.37735849056603776,0.03773584905660377,0.05660377358490566,0.24528301886792453,0.16981132075471697,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.11320754716981132,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886
Fréquences(répliques),0.007131940906775344,0.011207335710646969,0.049414161996943456,0.01935812531839022,0.0010188487009679063,0.015282730514518594,0.13550687722873153,0.12684666327050434,0.0015282730514518594,0.012226184411614875,0.018339276617422313,0.004584819154355578,0.2475802343352012,0.003565970453387672,0.006622516556291391,0.0738665308201732,0.0718288334182374,0.0163015792154865,0.0010188487009679063,0.0010188487009679063,0.0005094243504839531,0.0020376974019358125,0.003056546102903719,0.0005094243504839531,0.0005094243504839531,0.01935812531839022,0.03616912888436067,0.0010188487009679063,0.0020376974019358125,0.0020376974019358125,0.0005094243504839531,0.007131940906775344,0.020886398369842078,0.010188487009679063,0.0020376974019358125,0.018339276617422313,0.035150280183392765,0.012226184411614875,0.0005094243504839531,0.0015282730514518594
Confrontation,0.005494505494505495,0.02197802197802198,0.07967032967032966,0.03296703296703297,0.008241758241758242,0.04945054945054945,0.0989010989010989,0.09615384615384616,0.016483516483516484,0.046703296703296704,0.008241758241758242,0.0027472527472527475,0.11813186813186813,0.013736263736263736,0.027472527472527472,0.08241758241758242,0.06593406593406594,0.019230769230769232,0.02197802197802198,0.008241758241758242,0.02197802197802198,0.02197802197802198,0.0027472527472527475,0.0027472527472527475,0.008241758241758242,0.005494505494505495,0.01098901098901099,0.0027472527472527475,0.005494505494505495,0.0027472527472527475,0.005494505494505495,0.005494505494505495,0.0027472527472527475,0.008241758241758242,0.008241758241758242,0.013736263736263736,0.013736263736263736,0.01098901098901099,0.01098901098901099,0.01098901098901099
Déviations,#un-depute,#membre-du-comite,#le-president,#un-membre,#autre-membre,#danton,#robespierre,#barrere,#le-predident,#un-membre-du-comite,#le-ministre,#le-jacobin,#la-reine,#madame-royale,#le-roi,#madame-elisabeth,#le-maire,#simon,#un-garde,#un-garde-du-maire,#un-autre-membre-du-comite,#un-autre-membre,#l-accusateur,#le-garde,#la-suivante,#santerre,#le-geolier,#un-des-gardes,#l-envoye-de-santerre,#l-inconnu,#le-commandant,#le-sans-culotte,#tronson,#second-membre-du-comite-,#l-autre-membre,#le-constitutionnel,#le-royaliste,#un-second-royaliste,#le-vieillard,#premier-royaliste
#un-depute,51.0188679245283,15.723270440251572,4.775943396226416,0.07547169811320754,0.018867924528301886,0.07547169811320754,0.32075471698113206,0.2830188679245283,0.018867924528301886,0.05660377358490566,0.018867924528301886,0.018867924528301886,0.3773584905660377,0.03773584905660377,0.05660377358490566,0.24528301886792453,0.16981132075471697,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.11320754716981132,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886
#membre-du-comite,15.723270440251572,47.169811320754704,5.28616352201258,2.64308176100629,15.723270440251572,0.22641509433962265,0.9622641509433962,0.8490566037735849,0.05660377358490566,0.169811320754717,0.05660377358490566,0.05660377358490566,0.015408805031446584,0.11320754716981132,0.169811320754717,0.7358490566037736,0.5094339622641509,0.11320754716981132,0.11320754716981132,0.05660377358490566,0.05660377358490566,0.05660377358490566,0.05660377358490566,0.05660377358490566,0.05660377358490566,0.11320754716981132,0.339622641509434,0.05660377358490566,0.05660377358490566,0.05660377358490566,0.05660377358490566,0.05660377358490566,0.11320754716981132,15.723270440251572,15.723270440251572,0.11320754716981132,0.11320754716981132,0.05660377358490566,0.05660377358490566,0.05660377358490566
#le-president,4.775943396226416,5.28616352201258,38.20754716981133,9.510023584905662,4.775943396226416,9.510023584905662,0.12486126526082127,3.3058176100628933,4.775943396226416,14.327830188679247,4.775943396226416,0.1509433962264151,0.343867924528302,0.3018867924528302,0.4528301886792453,0.0007256894049346876,0.09460167714884693,0.3018867924528302,0.3018867924528302,0.1509433962264151,4.775943396226416,4.775943396226416,0.1509433962264151,0.1509433962264151,0.1509433962264151,0.3018867924528302,0.9056603773584906,0.1509433962264151,0.1509433962264151,0.1509433962264151,0.1509433962264151,0.1509433962264151,0.3018867924528302,0.1509433962264151,0.1509433962264151,0.3018867924528302,0.3018867924528302,0.1509433962264151,0.1509433962264151,0.1509433962264151
#un-membre,0.07547169811320754,2.64308176100629,9.510023584905662,45.301886792452834,11.325471698113208,9.551886792452832,0.40066592674805784,0.015408805031446534,11.325471698113208,2.64308176100629,0.07547169811320754,0.07547169811320754,1.5094339622641508,0.1509433962264151,0.22641509433962265,0.9811320754716981,0.6792452830188679,0.1509433962264151,0.1509433962264151,0.07547169811320754,0.07547169811320754,0.07547169811320754,0.07547169811320754,0.07547169811320754,0.07547169811320754,0.1509433962264151,0.4528301886792453,0.07547169811320754,0.07547169811320754,0.07547169811320754,0.07547169811320754,0.07547169811320754,0.1509433962264151,0.07547169811320754,0.07547169811320754,0.1509433962264151,0.1509433962264151,0.07547169811320754,0.07547169811320754,0.07547169811320754
#autre-membre,0.018867924528301886,15.723270440251572,4.775943396226416,11.325471698113208,51.0188679245283,0.07547169811320754,0.32075471698113206,0.2830188679245283,0.018867924528301886,0.05660377358490566,0.018867924528301886,0.018867924528301886,0.3773584905660377,0.03773584905660377,0.05660377358490566,0.24528301886792453,0.16981132075471697,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.11320754716981132,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886
#danton,0.07547169811320754,0.22641509433962265,9.510023584905662,9.551886792452832,0.07547169811320754,45.301886792452834,0.40066592674805784,3.082075471698113,11.325471698113208,13.89308176100629,0.07547169811320754,0.07547169811320754,0.171933962264151,0.1509433962264151,0.22641509433962265,0.0003628447024673438,0.6792452830188679,4.775943396226416,0.1509433962264151,0.07547169811320754,11.325471698113208,11.325471698113208,0.07547169811320754,0.07547169811320754,0.07547169811320754,0.1509433962264151,0.4528301886792453,0.07547169811320754,0.07547169811320754,0.07547169811320754,0.07547169811320754,0.07547169811320754,0.1509433962264151,0.07547169811320754,0.07547169811320754,0.1509433962264151,0.1509433962264151,0.07547169811320754,0.07547169811320754,0.07547169811320754
