VALEUR,#david,#nadab,#choeur,#urie,#messager,#bethsabee,#nathan
Fréquences (scènes),1.0,0.4,1.0,0.4,0.2,0.2,0.2
Fréquences(répliques),0.4774774774774775,0.06306306306306306,0.024024024024024024,0.16016016016016016,0.13113113113113112,0.05005005005005005,0.0940940940940941
Confrontation,0.2857142857142857,0.11904761904761904,0.2857142857142857,0.11904761904761904,0.047619047619047616,0.07142857142857142,0.07142857142857142
Déviations,#david,#nadab,#choeur,#urie,#messager,#bethsabee,#nathan
#david,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#nadab,0.0,1.7999999999999998,0.0,0.049999999999999975,0.4000000000000001,0.4000000000000001,0.4000000000000001
#david,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#urie,0.0,0.049999999999999975,0.0,1.7999999999999998,0.4000000000000001,0.4000000000000001,0.4000000000000001
#messager,0.0,0.4000000000000001,0.0,0.4000000000000001,3.2000000000000006,0.20000000000000004,0.20000000000000004
#bethsabee,0.0,0.4000000000000001,0.0,0.4000000000000001,0.20000000000000004,3.2000000000000006,3.2000000000000006
#bethsabee,0.0,0.4000000000000001,0.0,0.4000000000000001,0.20000000000000004,3.2000000000000006,3.2000000000000006
Successions,#david,#nadab,#choeur,#urie,#messager,#bethsabee,#nathan
#david,0.0,0.5,0.058823529411764705,0.17647058823529413,0.14705882352941177,0.029411764705882353,0.08823529411764706
#nadab,1.0,0.0,0.0,0.0,0.0,0.0,0.0
#choeur,0.8,0.2,0.0,0.0,0.0,0.0,0.0
#urie,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
#nadab,1.0,0.0,0.0,0.0,0.0,0.0,0.0
#bethsabee,0.0,0.0,1.0,0.0,0.0,0.0,0.0
#nathan,0.75,0.0,0.25,0.0,0.0,0.0,0.0
