VALEUR,#cassandre,#gilles,#isabelle,#leandre,#cassandre #leandre,#le-notaire
Fréquences (scènes),0.7142857142857143,0.6428571428571429,0.7857142857142857,0.42857142857142855,0.07142857142857142,0.07142857142857142
Fréquences(répliques),0.0,0.11764705882352941,0.17647058823529413,0.0,0.0,0.7058823529411765
Confrontation,0.23809523809523808,0.23809523809523808,0.25,0.17857142857142858,0.047619047619047616,0.047619047619047616
Déviations,#cassandre,#gilles,#isabelle,#leandre,#cassandre #leandre,#le-notaire
#cassandre,1.1428571428571426,0.38412698412698404,0.09350649350649343,0.3857142857142856,0.11428571428571437,0.11428571428571437
#gilles,0.38412698412698404,1.7857142857142847,0.16233766233766225,0.00529100529100532,0.1984126984126985,0.1984126984126985
#isabelle,0.09350649350649361,0.16233766233766253,0.6428571428571431,0.35064935064935054,0.058441558441558454,0.058441558441558454
#leandre,0.3857142857142856,0.005291005291005253,0.35064935064935054,4.571428571428573,0.7619047619047619,0.7619047619047619
#cassandre #leandre,0.11428571428571427,0.19841269841269835,0.058441558441558454,0.7619047619047619,12.071428571428573,0.07142857142857142
#le-notaire,0.11428571428571427,0.19841269841269835,0.058441558441558454,0.7619047619047619,0.07142857142857142,12.071428571428573
Successions,#cassandre,#gilles,#isabelle,#leandre,#cassandre #leandre,#le-notaire
#cassandre,0.047619047619047616,0.5238095238095238,0.16666666666666666,0.21428571428571427,0.023809523809523808,0.023809523809523808
#gilles,0.5,0.025,0.225,0.25,0.0,0.0
#isabelle,0.3793103448275862,0.1724137931034483,0.0,0.41379310344827586,0.0,0.034482758620689655
#leandre,0.20588235294117646,0.35294117647058826,0.38235294117647056,0.029411764705882353,0.0,0.029411764705882353
#cassandre #leandre,0.0,0.0,0.0,1.0,0.0,0.0
#le-notaire,1.0,0.0,0.0,0.0,0.0,0.0
