VALEUR,#moliere,#la-vieille-thalie,#la-jeune-thalie
Fréquences (scènes),1.0,0.6666666666666666,0.3333333333333333
Fréquences(répliques),0.676595744680851,0.2170212765957447,0.10638297872340426
Confrontation,0.375,0.375,0.25
Déviations,#moliere,#la-vieille-thalie,#la-jeune-thalie
#moliere,0.0,0.0,0.0
#la-vieille-thalie,0.0,0.3333333333333334,0.1666666666666667
#la-jeune-thalie,0.0,0.1666666666666667,1.3333333333333337
Successions,#moliere,#la-vieille-thalie,#la-jeune-thalie
#moliere,0.037037037037037035,0.8518518518518519,0.1111111111111111
#la-vieille-thalie,0.9583333333333334,0.0,0.041666666666666664
#la-jeune-thalie,0.75,0.25,0.0
