VALEUR,#francesca,#michel,#thomas,#stefano,#pirro,#jacopo,#l-homme,#tafo,#guicciardini,#niccolo,#ferrucci,#guerriante,#goicciardini,#simon,#salvestro,#premier-patient,#deuxieme-patient,#troisieme-patient,#strozzi,#albizzi,#le-peuple,#un-homme,#un-autre-homme,#troisieme-homme,#premier-homme,#deuxieme-homme,#nicolo,#le-boucher,#le-notaire,#un-autre,#un-jeune-mitron,#le-mitron,#les-massiers,#donata,#l-officier,#une-voix,#un-citoyen,#un-autre-citoyen
Fréquences (scènes),0.20754716981132076,0.5849056603773585,0.24528301886792453,0.2641509433962264,0.11320754716981132,0.16981132075471697,0.018867924528301886,0.07547169811320754,0.22641509433962265,0.18867924528301888,0.07547169811320754,0.20754716981132076,0.018867924528301886,0.09433962264150944,0.24528301886792453,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.3018867924528302,0.18867924528301888,0.1509433962264151,0.03773584905660377,0.018867924528301886,0.05660377358490566,0.05660377358490566,0.05660377358490566,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.2830188679245283,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886
Fréquences(répliques),0.05622489959839357,0.31224899598393574,0.055890227576974566,0.0783132530120482,0.05220883534136546,0.028112449799196786,0.00033467202141900936,0.011713520749665328,0.027777777777777776,0.023427041499330656,0.005689424364123159,0.017737617135207495,0.00033467202141900936,0.011713520749665328,0.046519410977242305,0.0006693440428380187,0.00033467202141900936,0.00033467202141900936,0.05990629183400268,0.01572958500669344,0.006693440428380187,0.0006693440428380187,0.00033467202141900936,0.002008032128514056,0.0023427041499330657,0.0023427041499330657,0.00033467202141900936,0.0050200803212851405,0.004685408299866131,0.00033467202141900936,0.0006693440428380187,0.00033467202141900936,0.00033467202141900936,0.16599732262382866,0.0016733601070950468,0.00033467202141900936,0.00033467202141900936,0.00033467202141900936
Confrontation,0.02801358234295416,0.08743633276740238,0.05857385398981324,0.04584040747028863,0.028862478777589132,0.05602716468590832,0.005942275042444821,0.012733446519524618,0.05602716468590832,0.05432937181663837,0.014431239388794566,0.05432937181663837,0.003395585738539898,0.014431239388794566,0.06027164685908319,0.0050933786078098476,0.0050933786078098476,0.0050933786078098476,0.06536502546689305,0.055178268251273345,0.05263157894736842,0.022071307300509338,0.013582342954159592,0.03225806451612903,0.02631578947368421,0.03225806451612903,0.010186757215619695,0.012733446519524618,0.008488964346349746,0.008488964346349746,0.008488964346349746,0.008488964346349746,0.003395585738539898,0.02461799660441426,0.003395585738539898,0.0025466893039049238,0.006791171477079796,0.006791171477079796
Déviations,#francesca,#michel,#thomas,#stefano,#pirro,#jacopo,#l-homme,#tafo,#guicciardini,#niccolo,#ferrucci,#guerriante,#goicciardini,#simon,#salvestro,#premier-patient,#deuxieme-patient,#troisieme-patient,#strozzi,#albizzi,#le-peuple,#un-homme,#un-autre-homme,#troisieme-homme,#premier-homme,#deuxieme-homme,#nicolo,#le-boucher,#le-notaire,#un-autre,#un-jeune-mitron,#le-mitron,#les-massiers,#donata,#l-officier,#une-voix,#un-citoyen,#un-autre-citoyen
#francesca,33.28301886792452,0.3811763403972779,0.6281831376170998,3.295270766968881,0.04831332189822754,0.403278063655422,3.0257289879931393,0.034734133790737594,2.490566037735849,0.5572898799313893,0.830188679245283,2.2830188679245285,0.20754716981132074,1.0377358490566038,2.69811320754717,0.20754716981132074,0.20754716981132074,0.20754716981132074,0.5253001715265865,0.002744425385934819,0.26265008576329324,0.4150943396226415,0.20754716981132074,0.6226415094339622,0.6226415094339622,0.6226415094339622,0.20754716981132074,0.4150943396226415,0.20754716981132074,0.20754716981132074,0.20754716981132074,0.20754716981132074,0.20754716981132074,0.004116638078902228,0.4150943396226415,0.20754716981132074,3.0257289879931393,3.0257289879931393
#michel,0.3811763403972774,9.132075471698116,3.8295800365185637,0.9651769411355531,0.6330898762426453,0.10286062081558141,0.2945830797321972,0.049300060864272646,3.5887603976465816,1.3877662811929397,2.339622641509434,1.8327892436230848,0.5849056603773585,1.26646378575776,0.3382649000421368,0.5849056603773585,0.5849056603773585,0.5849056603773585,0.043974437005477825,0.22647595861229455,0.6026323797930614,0.024650030432136323,0.2945830797321972,0.03428687360519373,0.32460945425035503,0.03428687360519373,0.2945830797321972,1.169811320754717,0.5849056603773585,0.5849056603773585,0.5849056603773585,0.5849056603773585,0.2945830797321972,0.005842970176506435,0.024650030432136323,0.2945830797321972,0.2945830797321972,0.2945830797321972
#thomas,0.6281831376170998,3.8295800365185637,30.18867924528302,6.071324901513579,0.18964683115626502,1.4554104176745692,2.3222060957910013,0.0003628447024673438,0.30237058538945344,0.12206095791001434,0.9811320754716981,0.18063069006465235,0.24528301886792453,1.2264150943396228,0.011164452383610577,0.24528301886792453,0.24528301886792453,0.24528301886792453,1.0976052249637156,2.6451378809869364,0.5488026124818578,0.5290275761973875,2.3222060957910013,2.171746492501209,0.09482341557813251,2.171746492501209,2.3222060957910013,0.49056603773584906,0.24528301886792453,0.24528301886792453,0.24528301886792453,0.24528301886792453,0.24528301886792453,1.9510401548137395,0.49056603773584906,2.3222060957910013,2.3222060957910013,2.3222060957910013
#stefano,3.2952707669688794,0.9651769411355531,6.071324901513579,28.69811320754717,0.10871518418688225,0.059898173105720244,2.0498652291105124,0.0030323450134770876,1.4852875112309076,0.15579514824797855,1.0566037735849056,1.249816221514335,0.2641509433962264,1.3207547169811322,1.7251710553597348,0.2641509433962264,0.2641509433962264,0.2641509433962264,1.172843665768194,0.15579514824797855,0.006064690026954175,0.4211590296495957,2.0498652291105124,0.054357592093441126,0.054357592093441126,0.054357592093441126,0.2641509433962264,0.5283018867924528,0.2641509433962264,0.2641509433962264,0.2641509433962264,0.2641509433962264,0.2641509433962264,0.0003593890386343215,0.5283018867924528,2.0498652291105124,2.0498652291105124,2.0498652291105124
#pirro,0.04831332189822762,0.6330898762426459,0.18964683115626502,0.10871518418688225,41.679245283018865,3.852201257861635,6.946540880503145,14.327830188679247,0.09460167714884701,0.015408805031446584,0.4528301886792453,0.04831332189822762,0.11320754716981132,3.632704402515722,0.15118529269472672,0.11320754716981132,0.11320754716981132,0.11320754716981132,0.3634040880503145,0.015408805031446584,0.009827044025157227,2.64308176100629,6.946540880503145,1.284067085953878,1.284067085953878,1.284067085953878,0.11320754716981132,0.22641509433962265,0.11320754716981132,0.11320754716981132,0.11320754716981132,0.11320754716981132,0.11320754716981132,0.05366876310272534,2.64308176100629,0.11320754716981132,0.11320754716981132,0.11320754716981132
#jacopo,0.4032780636554222,0.10286062081558141,1.4554104176745684,0.059898173105720244,3.852201257861635,36.528301886792455,4.0587002096436064,2.5681341719077575,0.0006988120195667363,0.05366876310272534,0.6792452830188679,2.433581093958452,0.16981132075471697,0.02683438155136267,6.515239477503628,0.16981132075471697,0.16981132075471697,0.16981132075471697,0.6058700209643607,0.9981132075471697,9.761268343815516,8.117400419287213,4.0587002096436064,12.176100628930817,12.176100628930817,12.176100628930817,4.0587002096436064,8.117400419287213,4.0587002096436064,4.0587002096436064,4.0587002096436064,4.0587002096436064,4.0587002096436064,2.547169811320755,0.33962264150943394,0.16981132075471697,0.16981132075471697,0.16981132075471697
