VALEUR,#le-pretre #la-pretresse,#le-pretre,#la-pretresse,#le-choeur
Fréquences (scènes),0.2222222222222222,1.0,0.6666666666666666,0.5555555555555556
Fréquences(répliques),0.009787928221859706,0.8727569331158238,0.05872756933115824,0.05872756933115824
Confrontation,0.14285714285714285,0.30952380952380953,0.2857142857142857,0.2619047619047619
Déviations,#le-pretre #la-pretresse,#le-pretre,#la-pretresse,#le-choeur
#le-pretre #la-pretresse,5.444444444444445,0.0,0.3333333333333334,0.711111111111111
#le-pretre,0.0,0.0,0.0,0.0
#la-pretresse,0.3333333333333334,0.0,1.0,0.13333333333333328
#le-choeur,0.711111111111111,0.0,0.13333333333333347,1.7777777777777781
Successions,#le-pretre #la-pretresse,#le-pretre,#la-pretresse,#le-choeur
#le-pretre #la-pretresse,0.0,0.0,0.5,0.5
#le-pretre,0.05555555555555555,0.19444444444444445,0.4722222222222222,0.2777777777777778
#la-pretresse,0.0,1.0,0.0,0.0
#le-choeur,0.08333333333333333,0.75,0.08333333333333333,0.08333333333333333
