VALEUR,#spadarille,#olimpie,#cleandre,#cascaret,#alcidor
Fréquences (scènes),0.8666666666666667,0.3333333333333333,0.6,0.26666666666666666,0.4666666666666667
Fréquences(répliques),0.5112994350282486,0.17937853107344634,0.17372881355932204,0.03248587570621469,0.10310734463276836
Confrontation,0.2625,0.1625,0.2375,0.1375,0.2
Déviations,#spadarille,#olimpie,#cleandre,#cascaret,#alcidor
#spadarille,0.2666666666666664,0.10256410256410267,0.08205128205128201,0.06282051282051285,0.0007326007326007275
#olimpie,0.10256410256410237,6.666666666666668,0.0,0.3333333333333334,0.19047619047619038
#cleandre,0.08205128205128219,0.0,2.4000000000000012,1.0666666666666669,0.1523809523809523
#cascaret,0.06282051282051285,0.3333333333333334,1.0666666666666669,8.066666666666668,0.00952380952380952
#alcidor,0.0007326007326007275,0.1904761904761907,0.1523809523809523,0.00952380952380952,4.266666666666667
Successions,#spadarille,#olimpie,#cleandre,#cascaret,#alcidor
#spadarille,0.03278688524590164,0.36885245901639346,0.30327868852459017,0.00819672131147541,0.28688524590163933
#olimpie,0.8727272727272727,0.0,0.07272727272727272,0.0,0.05454545454545454
#cleandre,0.6888888888888889,0.17777777777777778,0.0,0.1111111111111111,0.022222222222222223
#cascaret,0.2857142857142857,0.0,0.5714285714285714,0.0,0.14285714285714285
#alcidor,0.925,0.05,0.0,0.025,0.0
