VALEUR,#le-gouverneur,#le-prince,#minerve,#megare,#philippe,#atalle,#alexandre,#arbas,#camille,#l-exempt,#fabie,#lucipe,#mirande,#cleopatre,#ptolomee,#lepide,#cesar,#brute,#pindare,#oroondate,#statira,#berenice,#alcmene,#persee,#le-candiot,#euctee,#eudee,#paul-emile,#tibere,#l-edile
Fréquences (scènes),0.14634146341463414,0.14634146341463414,0.0975609756097561,0.04878048780487805,0.0975609756097561,0.024390243902439025,0.14634146341463414,0.07317073170731707,0.0975609756097561,0.024390243902439025,0.12195121951219512,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.12195121951219512,0.024390243902439025,0.07317073170731707,0.024390243902439025,0.024390243902439025,0.14634146341463414,0.14634146341463414,0.04878048780487805,0.07317073170731707,0.17073170731707318,0.024390243902439025,0.024390243902439025,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.024390243902439025
Fréquences(répliques),0.05921052631578947,0.007894736842105263,0.08114035087719298,0.007017543859649123,0.06359649122807018,0.016228070175438595,0.11403508771929824,0.019736842105263157,0.09342105263157895,0.006578947368421052,0.06359649122807018,0.014912280701754385,0.0004385964912280702,0.015789473684210527,0.11535087719298245,0.0017543859649122807,0.06929824561403508,0.0008771929824561404,0.0008771929824561404,0.03859649122807018,0.05964912280701754,0.009649122807017544,0.014912280701754385,0.09166666666666666,0.0004385964912280702,0.0008771929824561404,0.005263157894736842,0.02368421052631579,0.0004385964912280702,0.0030701754385964912
Confrontation,0.047619047619047616,0.047619047619047616,0.03968253968253968,0.023809523809523808,0.03968253968253968,0.007936507936507936,0.07142857142857142,0.03968253968253968,0.03968253968253968,0.007936507936507936,0.05555555555555555,0.03968253968253968,0.023809523809523808,0.007936507936507936,0.023809523809523808,0.007936507936507936,0.023809523809523808,0.015873015873015872,0.015873015873015872,0.07142857142857142,0.07936507936507936,0.031746031746031744,0.047619047619047616,0.07936507936507936,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.015873015873015872,0.015873015873015872,0.007936507936507936
Déviations,#le-gouverneur,#le-prince,#minerve,#megare,#philippe,#atalle,#alexandre,#arbas,#camille,#l-exempt,#fabie,#lucipe,#mirande,#cleopatre,#ptolomee,#lepide,#cesar,#brute,#pindare,#oroondate,#statira,#berenice,#alcmene,#persee,#le-candiot,#euctee,#eudee,#paul-emile,#tibere,#l-edile
#le-gouverneur,29.878048780487813,29.878048780487813,0.5853658536585367,0.29268292682926833,0.5853658536585367,0.14634146341463417,0.8780487804878048,0.4390243902439024,0.5853658536585367,0.14634146341463417,0.7317073170731707,0.29268292682926833,0.14634146341463417,0.14634146341463417,0.7317073170731707,0.14634146341463417,0.4390243902439024,0.14634146341463417,0.14634146341463417,0.8780487804878048,0.8780487804878048,0.29268292682926833,0.4390243902439024,1.024390243902439,0.14634146341463417,0.14634146341463417,0.29268292682926833,0.14634146341463417,0.14634146341463417,0.14634146341463417
#le-gouverneur,29.878048780487813,29.878048780487813,0.5853658536585367,0.29268292682926833,0.5853658536585367,0.14634146341463417,0.8780487804878048,0.4390243902439024,0.5853658536585367,0.14634146341463417,0.7317073170731707,0.29268292682926833,0.14634146341463417,0.14634146341463417,0.7317073170731707,0.14634146341463417,0.4390243902439024,0.14634146341463417,0.14634146341463417,0.8780487804878048,0.8780487804878048,0.29268292682926833,0.4390243902439024,1.024390243902439,0.14634146341463417,0.14634146341463417,0.29268292682926833,0.14634146341463417,0.14634146341463417,0.14634146341463417
#minerve,0.5853658536585366,0.5853658536585366,33.390243902439025,16.695121951219512,6.640243902439025,0.0975609756097561,0.29369918699187,0.2926829268292683,0.3902439024390244,0.0975609756097561,0.4878048780487805,0.1951219512195122,0.0975609756097561,0.0975609756097561,0.4878048780487805,0.0975609756097561,0.2926829268292683,0.0975609756097561,0.0975609756097561,0.5853658536585366,0.5853658536585366,0.1951219512195122,0.2926829268292683,0.6829268292682927,0.0975609756097561,0.0975609756097561,0.1951219512195122,0.0975609756097561,0.0975609756097561,0.0975609756097561
#megare,0.2926829268292683,0.2926829268292683,16.695121951219512,37.09756097560975,3.320121951219513,0.04878048780487805,0.2926829268292683,0.14634146341463414,0.1951219512195122,0.04878048780487805,0.24390243902439024,0.0975609756097561,0.04878048780487805,0.04878048780487805,0.24390243902439024,0.04878048780487805,0.14634146341463414,0.04878048780487805,0.04878048780487805,0.2926829268292683,0.2926829268292683,0.0975609756097561,0.14634146341463414,0.34146341463414637,0.04878048780487805,0.04878048780487805,0.0975609756097561,0.04878048780487805,0.04878048780487805,0.04878048780487805
#philippe,0.5853658536585366,0.5853658536585366,6.640243902439025,3.320121951219513,33.390243902439025,8.347560975609756,0.29369918699187,0.2926829268292683,0.3902439024390244,0.0975609756097561,0.4878048780487805,0.1951219512195122,0.0975609756097561,0.0975609756097561,0.4878048780487805,0.0975609756097561,0.2926829268292683,0.0975609756097561,0.0975609756097561,0.5853658536585366,0.5853658536585366,0.1951219512195122,0.2926829268292683,0.6829268292682927,0.0975609756097561,0.0975609756097561,0.1951219512195122,0.0975609756097561,0.0975609756097561,0.0975609756097561
#atalle,0.14634146341463414,0.14634146341463414,0.0975609756097561,0.04878048780487805,8.347560975609756,39.02439024390243,0.14634146341463414,0.07317073170731707,0.0975609756097561,0.024390243902439025,0.12195121951219512,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.12195121951219512,0.024390243902439025,0.07317073170731707,0.024390243902439025,0.024390243902439025,0.14634146341463414,0.14634146341463414,0.04878048780487805,0.07317073170731707,0.17073170731707318,0.024390243902439025,0.024390243902439025,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.024390243902439025
#alexandre,0.8780487804878048,0.8780487804878048,0.29369918699186975,0.29268292682926833,0.29369918699186975,0.14634146341463417,29.878048780487813,0.4390243902439024,0.5853658536585367,0.14634146341463417,0.7317073170731707,0.29268292682926833,0.14634146341463417,0.14634146341463417,0.7317073170731707,0.14634146341463417,0.4390243902439024,0.14634146341463417,0.14634146341463417,5.128048780487806,5.128048780487806,1.7093495934959346,0.4390243902439024,1.024390243902439,0.14634146341463417,0.14634146341463417,0.29268292682926833,0.14634146341463417,0.14634146341463417,0.14634146341463417
