VALEUR,#almanzaïde,#zelmis,#mirville,#zelmis #mirville
Fréquences (scènes),0.7142857142857143,0.7142857142857143,0.2857142857142857,0.14285714285714285
Fréquences(répliques),0.3087557603686636,0.5023041474654378,0.17050691244239632,0.018433179723502304
Confrontation,0.25,0.375,0.25,0.125
Déviations,#almanzaïde,#zelmis,#mirville,#zelmis #mirville
#almanzaïde,0.5714285714285713,0.09142857142857148,0.12857142857142848,0.7142857142857142
#zelmis,0.09142857142857148,0.5714285714285713,0.22857142857142873,0.11428571428571437
#mirville,0.1285714285714286,0.22857142857142854,3.5714285714285716,1.7857142857142858
#zelmis #mirville,0.7142857142857143,0.11428571428571427,1.7857142857142858,5.142857142857144
Successions,#almanzaïde,#zelmis,#mirville,#zelmis #mirville
#almanzaïde,0.0625,0.875,0.0625,0.0
#zelmis,0.2765957446808511,0.02127659574468085,0.6808510638297872,0.02127659574468085
#mirville,0.09090909090909091,0.9090909090909091,0.0,0.0
#zelmis #mirville,0.0,1.0,0.0,0.0
