VALEUR,#emile,#adrien,#le-complice,#le-chef
Fréquences (scènes),1.0,1.0,1.0,1.0
Fréquences(répliques),0.3090909090909091,0.44545454545454544,0.06363636363636363,0.18181818181818182
Confrontation,0.25,0.25,0.25,0.25
Déviations,#emile,#adrien,#le-complice,#le-chef
#emile,0.0,0.0,0.0,0.0
#emile,0.0,0.0,0.0,0.0
#emile,0.0,0.0,0.0,0.0
#emile,0.0,0.0,0.0,0.0
Successions,#emile,#adrien,#le-complice,#le-chef
#emile,0.0,0.0,0.0,1.0
#adrien,0.2,0.0,0.6,0.2
#le-complice,0.0,1.0,0.0,0.0
#le-chef,0.625,0.25,0.0,0.125
